,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux,periode_construction,Arrondissement,Quartier,score_jardin,score_monument,score_metro
17638,5.0,RUE,2.0,95,11.609736,2.340198,48.882902,0.16037735849056603,0.13333333333333333,3.0,18,70,2.7602892898679343,0.5044117647058823,0.08827525048505737
17639,8.0,RUE,2.0,5,9.166666,2.328429,48.886209,0.16981132075471697,0.03333333333333333,3.0,18,69,15.318667206076586,0.35000000000000003,0.1254630350760619
17640,8.0,RUE,1.0,5,6.5,2.328429,48.886209,0.16981132075471697,0.03333333333333333,3.0,18,69,15.318667206076586,0.35000000000000003,0.1254630350760619
17641,8.0,RUE,2.0,5,8.461538,2.328429,48.886209,0.16981132075471697,0.03333333333333333,3.0,18,69,15.318667206076586,0.35000000000000003,0.1254630350760619
17642,8.0,RUE,2.0,5,14.166666,2.328429,48.886209,0.16981132075471697,0.03333333333333333,3.0,18,69,15.318667206076586,0.35000000000000003,0.1254630350760619
17643,30.0,RUE,3.0,119,7.785714,2.354061,48.887886,0.2641509433962264,0.06666666666666667,3.0,18,71,5.4054591930215965,0.25441176470588234,0.12474433713884965
17644,30.0,RUE,1.0,119,7.846153,2.354061,48.887886,0.2641509433962264,0.06666666666666667,3.0,18,71,5.4054591930215965,0.25441176470588234,0.12474433713884965
17645,58.0,RUE,3.0,53,16.625,2.343675,48.8897,0.3018867924528302,0.36666666666666664,2.0,18,70,5.751099223845745,0.20441176470588235,0.11429943982341967
17646,58.0,RUE,3.0,53,9.537666,2.343675,48.8897,0.3018867924528302,0.36666666666666664,2.0,18,70,5.751099223845745,0.20441176470588235,0.11429943982341967
17647,58.0,RUE,3.0,53,10.214285,2.343675,48.8897,0.3018867924528302,0.36666666666666664,2.0,18,70,5.751099223845745,0.20441176470588235,0.11429943982341967
17648,10.0,RUE,2.0,16,8.488372,2.358502,48.890425,0.11320754716981132,0.06666666666666667,2.0,18,71,2.4440586617497417,0.1,0.11535593861830935
17649,10.0,RUE,2.0,16,7.906976,2.358502,48.890425,0.11320754716981132,0.06666666666666667,2.0,18,71,2.4440586617497417,0.1,0.11535593861830935
17650,91.0,RUE,2.0,72,9.068965,2.344752,48.893408,0.5566037735849056,0.6,3.0,18,70,5.450822156318342,0.20441176470588235,0.14707609928509155
17651,91.0,RUE,1.0,72,12.470588,2.344752,48.893408,0.5566037735849056,0.6,3.0,18,70,5.450822156318342,0.20441176470588235,0.14707609928509155
17652,91.0,RUE,1.0,72,12.285714,2.344752,48.893408,0.5566037735849056,0.6,3.0,18,70,5.450822156318342,0.20441176470588235,0.14707609928509155
17653,71.0,RUE,2.0,24,6.707317,2.363203,48.891507,0.4811320754716981,0.26666666666666666,9.0,18,72,3.9753039623701314,0.1,0.0525593387459633
17654,71.0,RUE,3.0,20,8.174305,2.363203,48.891507,0.4811320754716981,0.26666666666666666,11.0,18,72,3.9753039623701314,0.1,0.0525593387459633
17655,71.0,RUE,2.0,24,7.722222,2.363203,48.891507,0.4811320754716981,0.26666666666666666,9.0,18,72,3.9753039623701314,0.1,0.0525593387459633
17656,12.0,RUE,1.0,65,8.416666,2.348225,48.895181,0.02830188679245283,0.0,5.0,18,70,2.717161426127299,0.1,0.14055546493529875
17657,12.0,RUE,1.0,65,7.866666,2.348225,48.895181,0.02830188679245283,0.0,5.0,18,70,2.717161426127299,0.1,0.14055546493529875
17658,12.0,RUE,3.0,65,8.87234,2.348225,48.895181,0.02830188679245283,0.0,5.0,18,70,2.717161426127299,0.1,0.14055546493529875
17659,50.0,RUE,1.0,44,7.5,2.347214,48.889024,0.39622641509433965,0.1,5.0,18,70,2.1521128568608883,0.20441176470588235,0.12474433713884965
17660,50.0,RUE,1.0,44,8.750416,2.347214,48.889024,0.39622641509433965,0.1,5.0,18,70,2.1521128568608883,0.20441176470588235,0.12474433713884965
17661,8.0,RUE,1.0,92,13.090909,2.338726,48.89407,0.25471698113207547,0.3,3.0,18,69,6.507285501883043,0.20441176470588235,0.1312993272335624
17662,8.0,RUE,2.0,92,8.242857,2.338726,48.89407,0.25471698113207547,0.3,3.0,18,69,6.507285501883043,0.20441176470588235,0.1312993272335624
17663,58.0,BD,4.0,120,10.744943,2.33484,48.883346,0.4056603773584906,0.3333333333333333,3.0,18,69,1.8721970461763888,0.5044117647058823,0.14736113660145306
17664,8.0,RUE,1.0,57,5.555555,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17665,8.0,RUE,3.0,57,5.153846,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17666,8.0,RUE,1.0,57,5.37037,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17667,8.0,RUE,1.0,57,6.37037,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17668,8.0,RUE,1.0,57,6.37037,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17669,8.0,RUE,1.0,57,6.37037,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17670,8.0,RUE,1.0,57,6.37037,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17671,8.0,RUE,1.0,57,5.777777,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17672,8.0,RUE,1.0,57,9.080588,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17673,8.0,RUE,1.0,57,7.777777,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17674,8.0,RUE,1.0,57,7.777777,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17675,8.0,RUE,1.0,57,7.777777,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17676,8.0,RUE,1.0,57,7.777777,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17677,8.0,RUE,3.0,57,7.175384,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17678,8.0,RUE,4.0,57,5.731707,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17679,8.0,RUE,1.0,57,7.407407,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17680,8.0,RUE,1.0,57,6.907407,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17681,8.0,RUE,1.0,57,6.555555,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17682,8.0,RUE,1.0,57,5.840444,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17683,8.0,RUE,1.0,57,6.018518,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17684,8.0,RUE,4.0,57,5.753658,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17685,8.0,RUE,1.0,57,8.148148,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17686,8.0,RUE,1.0,57,6.481481,2.36239,48.893831,0.14150943396226415,0.0,8.0,18,72,9.3971220377589,0.1,0.0525593387459633
17687,13.0,RUE,2.0,97,8.541666,2.342829,48.896656,0.24528301886792453,0.0,3.0,18,70,36.74817747157029,0.05,0.164124159041953
17688,45.0,RUE,2.0,150,7.0,2.353243,48.888373,0.2641509433962264,0.06666666666666667,3.0,18,71,4.335571975564686,0.25441176470588234,0.12474433713884965
17689,45.0,RUE,2.0,150,9.534883,2.353243,48.888373,0.2641509433962264,0.06666666666666667,3.0,18,71,4.335571975564686,0.25441176470588234,0.12474433713884965
17690,2.0,RUE,2.0,100,11.136363,2.345882,48.884252,0.16037735849056603,0.23333333333333334,3.0,18,70,4.450698444812001,0.3544117647058824,0.12474433713884965
17691,2.0,RUE,1.0,100,17.5,2.345882,48.884252,0.16037735849056603,0.23333333333333334,3.0,18,70,4.450698444812001,0.3544117647058824,0.12474433713884965
17692,2.0,RUE,2.0,100,8.671428,2.345882,48.884252,0.16037735849056603,0.23333333333333334,3.0,18,70,4.450698444812001,0.3544117647058824,0.12474433713884965
17693,2.0,RUE,3.0,100,4.293176,2.345882,48.884252,0.16037735849056603,0.23333333333333334,3.0,18,70,4.450698444812001,0.3544117647058824,0.12474433713884965
17694,7.0,RUE,2.0,92,6.346153,2.355936,48.886719,0.2641509433962264,0.06666666666666667,3.0,18,71,13.54334189111468,0.3044117647058824,0.12474433713884965
17695,7.0,RUE,2.0,92,8.6125,2.355936,48.886719,0.2641509433962264,0.06666666666666667,3.0,18,71,13.54334189111468,0.3044117647058824,0.12474433713884965
17696,33.0,RUE,2.0,111,7.352941,2.354893,48.888523,0.2641509433962264,0.06666666666666667,4.0,18,71,3.2167015625900786,0.25441176470588234,0.12474433713884965
17697,34.0,BD,7.0,69,10.37037,2.336616,48.882816,0.16037735849056603,0.13333333333333333,2.0,18,69,2.5079807245891392,0.5044117647058823,0.14736113660145306
17698,34.0,BD,3.0,69,12.146938,2.336616,48.882816,0.16037735849056603,0.13333333333333333,2.0,18,69,2.5079807245891392,0.5044117647058823,0.14736113660145306
17699,77.0,RUE,1.0,36,7.857142,2.36121,48.890023,0.4811320754716981,0.26666666666666666,2.0,18,72,3.3658604599871045,0.1,0.11535593861830935
17700,78.0,BD,1.0,185,10.882352,2.3334,48.883773,0.4056603773584906,0.3333333333333333,5.0,18,69,1.7685061254113676,0.5044117647058823,0.14068891461539534
17701,78.0,BD,1.0,185,7.894736,2.3334,48.883773,0.4056603773584906,0.3333333333333333,5.0,18,69,1.7685061254113676,0.5044117647058823,0.14068891461539534
17702,19.0,RUE,1.0,35,6.785714,2.359237,48.885796,0.27358490566037735,0.0,3.0,18,71,6.088049821388192,0.15000000000000002,0.8255540259829547
17703,19.0,RUE,2.0,35,7.065217,2.359237,48.885796,0.27358490566037735,0.0,3.0,18,71,6.088049821388192,0.15000000000000002,0.8255540259829547
17704,19.0,RUE,3.0,35,8.033333,2.359237,48.885796,0.27358490566037735,0.0,3.0,18,71,6.088049821388192,0.15000000000000002,0.8255540259829547
17705,6.0,RUE,2.0,21,6.931818,2.358844,48.890382,0.4811320754716981,0.26666666666666666,3.0,18,71,2.478900063085334,0.1,0.11535593861830935
17706,6.0,RUE,3.0,21,7.461538,2.358844,48.890382,0.4811320754716981,0.26666666666666666,3.0,18,71,2.478900063085334,0.1,0.11535593861830935
17707,10.0,RUE,1.0,51,10.76923,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17708,10.0,RUE,2.0,51,12.258064,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17709,10.0,RUE,3.0,51,10.813846,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17710,10.0,RUE,3.0,51,11.019339,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17711,10.0,RUE,2.0,51,11.833333,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17712,10.0,RUE,3.0,51,7.46875,2.327055,48.886203,0.16981132075471697,0.03333333333333333,1.0,18,69,14.608078780842154,0.35000000000000003,0.1354866335816476
17713,66.0,RUE,3.0,169,8.655555,2.352454,48.888455,0.9150943396226415,0.1,3.0,18,71,3.8792810230024832,0.25441176470588234,0.12474433713884965
17714,66.0,RUE,2.0,169,7.125,2.352454,48.888455,0.9150943396226415,0.1,3.0,18,71,3.8792810230024832,0.25441176470588234,0.12474433713884965
17715,66.0,RUE,3.0,169,8.385964,2.352454,48.888455,0.9150943396226415,0.1,3.0,18,71,3.8792810230024832,0.25441176470588234,0.12474433713884965
17716,46.0,RUE,1.0,8,14.166666,2.356309,48.88795,0.2641509433962264,0.06666666666666667,3.0,18,71,3.7040454656314568,0.25441176470588234,0.12474433713884965
17717,46.0,RUE,1.0,8,7.527272,2.356309,48.88795,0.2641509433962264,0.06666666666666667,3.0,18,71,3.7040454656314568,0.25441176470588234,0.12474433713884965
17718,2.0,RUE,2.0,67,11.277777,2.343827,48.883203,0.16037735849056603,0.23333333333333334,9.0,18,70,11.793505308201935,0.5044117647058823,0.146813149760114
17719,2.0,RUE,3.0,67,12.291666,2.343827,48.883203,0.16037735849056603,0.23333333333333334,9.0,18,70,11.793505308201935,0.5044117647058823,0.146813149760114
17720,3.0,RUE,1.0,19,8.0,2.35242,48.895092,0.02830188679245283,0.0,3.0,18,70,11.12674092806565,0.1,0.1312993272335624
17721,57.0,RUE,1.0,143,8.25,2.35219,48.888278,0.9150943396226415,0.1,3.0,18,71,4.076148339839202,0.25441176470588234,0.12474433713884965
17722,57.0,RUE,2.0,143,6.724137,2.35219,48.888278,0.9150943396226415,0.1,3.0,18,71,4.076148339839202,0.25441176470588234,0.12474433713884965
17723,57.0,RUE,1.0,143,7.516129,2.35219,48.888278,0.9150943396226415,0.1,3.0,18,71,4.076148339839202,0.25441176470588234,0.12474433713884965
17724,57.0,RUE,2.0,143,6.555555,2.35219,48.888278,0.9150943396226415,0.1,3.0,18,71,4.076148339839202,0.25441176470588234,0.12474433713884965
17725,108.0,RUE,2.0,92,13.898305,2.338202,48.886832,0.10377358490566038,0.16666666666666666,3.0,18,69,9.812970377036908,0.4044117647058824,0.08827525048505737
17726,22.0,RUE,2.0,65,26.941176,2.339299,48.887121,0.10377358490566038,0.16666666666666666,2.0,18,69,8.160552464531861,0.3544117647058824,0.08827525048505737
17727,22.0,RUE,1.0,65,16.315217,2.339299,48.887121,0.10377358490566038,0.16666666666666666,2.0,18,69,8.160552464531861,0.3544117647058824,0.08827525048505737
17728,22.0,RUE,1.0,65,8.095238,2.339299,48.887121,0.10377358490566038,0.16666666666666666,2.0,18,69,8.160552464531861,0.3544117647058824,0.08827525048505737
17729,22.0,RUE,1.0,65,13.75,2.339299,48.887121,0.10377358490566038,0.16666666666666666,2.0,18,69,8.160552464531861,0.3544117647058824,0.08827525048505737
17730,22.0,RUE,1.0,65,12.095999,2.339299,48.887121,0.10377358490566038,0.16666666666666666,2.0,18,69,8.160552464531861,0.3544117647058824,0.08827525048505737
17731,134.0,AV,2.0,29,6.0,2.328641,48.896063,0.10377358490566038,0.03333333333333333,3.0,18,69,4.163441177055248,0.05,0.07735808975331794
17732,59.0,RUE,1.0,110,5.9375,2.343845,48.897385,0.24528301886792453,0.0,10.0,18,70,6.072731351373442,0.05,0.164124159041953
17733,59.0,RUE,1.0,110,8.0625,2.343845,48.897385,0.24528301886792453,0.0,10.0,18,70,6.072731351373442,0.05,0.164124159041953
17734,59.0,RUE,2.0,110,8.277777,2.343845,48.897385,0.24528301886792453,0.0,10.0,18,70,6.072731351373442,0.05,0.164124159041953
17735,59.0,RUE,2.0,110,6.928571,2.343845,48.897385,0.24528301886792453,0.0,10.0,18,70,6.072731351373442,0.05,0.164124159041953
17736,12.0,RUE,1.0,71,9.727272,2.327139,48.889237,0.20754716981132076,0.1,2.0,18,69,5.423850207763985,0.25,0.1254630350760619
17737,39.0,RUE,2.0,112,9.1,2.360343,48.890882,0.4811320754716981,0.26666666666666666,2.0,18,72,5.202768527906147,0.1,0.06569917343245413
17738,11.0,RUE,2.0,63,8.064516,2.33396,48.892537,0.12264150943396226,0.1,5.0,18,69,3.59388052104718,0.20441176470588235,0.06264923582225226
17739,11.0,RUE,2.0,63,8.038461,2.33396,48.892537,0.12264150943396226,0.1,5.0,18,69,3.59388052104718,0.20441176470588235,0.06264923582225226
17740,11.0,RUE,2.0,63,10.064814,2.33396,48.892537,0.12264150943396226,0.1,5.0,18,69,3.59388052104718,0.20441176470588235,0.06264923582225226
17741,19.0,RUE,3.0,52,9.156862,2.346904,48.888001,0.09433962264150944,0.1,3.0,18,70,3.0932225768444432,0.20441176470588235,0.12474433713884965
17742,19.0,RUE,3.0,52,10.510204,2.346904,48.888001,0.09433962264150944,0.1,3.0,18,70,3.0932225768444432,0.20441176470588235,0.12474433713884965
17743,28.0,BD,1.0,68,8.35,2.349773,48.885998,0.9150943396226415,0.1,2.0,18,70,2.3959285181711656,0.3544117647058824,0.15331919709470454
17744,28.0,BD,2.0,68,8.387096,2.349773,48.885998,0.9150943396226415,0.1,2.0,18,70,2.3959285181711656,0.3544117647058824,0.15331919709470454
17745,28.0,BD,1.0,68,12.857142,2.349773,48.885998,0.9150943396226415,0.1,2.0,18,70,2.3959285181711656,0.3544117647058824,0.15331919709470454
17746,24.0,RUE,1.0,122,9.5,2.353616,48.888214,0.2641509433962264,0.06666666666666667,2.0,18,71,4.739737053884307,0.25441176470588234,0.12474433713884965
17747,24.0,RUE,1.0,122,6.95,2.353616,48.888214,0.2641509433962264,0.06666666666666667,2.0,18,71,4.739737053884307,0.25441176470588234,0.12474433713884965
17748,24.0,RUE,1.0,122,6.012931,2.353616,48.888214,0.2641509433962264,0.06666666666666667,2.0,18,71,4.739737053884307,0.25441176470588234,0.12474433713884965
17749,24.0,RUE,1.0,122,5.5,2.353616,48.888214,0.2641509433962264,0.06666666666666667,2.0,18,71,4.739737053884307,0.25441176470588234,0.12474433713884965
17750,54.0,AV,4.0,108,8.894112,2.326016,48.886939,0.16981132075471697,0.03333333333333333,3.0,18,69,8.281990817558754,0.25,0.1354866335816476
17751,54.0,AV,3.0,108,9.701492,2.326016,48.886939,0.16981132075471697,0.03333333333333333,3.0,18,69,8.281990817558754,0.25,0.1354866335816476
17752,50.0,AV,1.0,2,5.622421,2.352359,48.900391,0.009433962264150943,0.0,10.0,18,71,1.5145991466052542,0.1,0.1312993272335624
17753,50.0,AV,1.0,2,4.882352,2.352359,48.900391,0.009433962264150943,0.0,10.0,18,71,1.5145991466052542,0.1,0.1312993272335624
17754,50.0,AV,1.0,2,6.668052,2.352359,48.900391,0.009433962264150943,0.0,10.0,18,71,1.5145991466052542,0.1,0.1312993272335624
17755,50.0,AV,1.0,2,5.294117,2.352359,48.900391,0.009433962264150943,0.0,10.0,18,71,1.5145991466052542,0.1,0.1312993272335624
17756,55.0,RUE,1.0,106,7.391304,2.351428,48.889922,0.39622641509433965,0.1,3.0,18,70,2.0481174197534675,0.25441176470588234,0.12474433713884965
17757,55.0,RUE,2.0,106,9.2065,2.351428,48.889922,0.39622641509433965,0.1,3.0,18,70,2.0481174197534675,0.25441176470588234,0.12474433713884965
17758,54.0,RUE,2.0,42,7.925925,2.346984,48.889006,0.3018867924528302,0.36666666666666664,6.0,18,70,2.3100669878481734,0.20441176470588235,0.12474433713884965
17759,54.0,RUE,1.0,42,5.119045,2.346984,48.889006,0.3018867924528302,0.36666666666666664,6.0,18,70,2.3100669878481734,0.20441176470588235,0.12474433713884965
17760,54.0,RUE,3.0,42,10.853488,2.346984,48.889006,0.3018867924528302,0.36666666666666664,6.0,18,70,2.3100669878481734,0.20441176470588235,0.12474433713884965
17761,34.0,RUE,2.0,11,4.833333,2.356461,48.887226,0.2641509433962264,0.06666666666666667,3.0,18,71,6.416085283166527,0.3044117647058824,0.12474433713884965
17762,21.0,RUE,2.0,90,10.268644,2.337172,48.892585,0.25471698113207547,0.3,8.0,18,69,11.570024178103376,0.20441176470588235,0.06310708820611664
17763,45.0,RUE,3.0,45,8.891111,2.362324,48.888878,0.4811320754716981,0.26666666666666666,5.0,18,72,10.922680159783347,0.1,0.10779608698037718
17764,40.0,RUE,1.0,144,27.079365,2.336547,48.885338,0.29245283018867924,0.36666666666666664,3.0,18,69,7.243992701661472,0.5044117647058823,0.13465163450633924
17765,40.0,RUE,3.0,144,11.864406,2.336547,48.885338,0.29245283018867924,0.36666666666666664,3.0,18,69,7.243992701661472,0.5044117647058823,0.13465163450633924
17766,40.0,RUE,4.0,144,14.02439,2.336547,48.885338,0.29245283018867924,0.36666666666666664,3.0,18,69,7.243992701661472,0.5044117647058823,0.13465163450633924
17767,9.0,VLA,2.0,192,16.927575,2.327411,48.890058,0.20754716981132076,0.1,3.0,18,69,5.004783074428777,0.25,0.1254630350760619
17768,9.0,VLA,2.0,192,8.751724,2.327411,48.890058,0.20754716981132076,0.1,3.0,18,69,5.004783074428777,0.25,0.1254630350760619
17769,54.0,BD,1.0,118,12.436,2.335111,48.883265,0.4056603773584906,0.3333333333333333,3.0,18,69,1.9178744749934988,0.5044117647058823,0.14736113660145306
17770,54.0,BD,2.0,118,13.333333,2.335111,48.883265,0.4056603773584906,0.3333333333333333,3.0,18,69,1.9178744749934988,0.5044117647058823,0.14736113660145306
17771,49.0,RUE,4.0,39,7.532467,2.362508,48.889184,0.4811320754716981,0.26666666666666666,3.0,18,72,15.403111459877213,0.1,0.10779608698037718
17772,49.0,RUE,3.0,39,8.10606,2.362508,48.889184,0.4811320754716981,0.26666666666666666,3.0,18,72,15.403111459877213,0.1,0.10779608698037718
17773,49.0,RUE,2.0,39,8.5,2.362508,48.889184,0.4811320754716981,0.26666666666666666,3.0,18,72,15.403111459877213,0.1,0.10779608698037718
17774,19.0,RUE,2.0,85,7.894736,2.360784,48.886052,0.10377358490566038,0.06666666666666667,3.0,18,72,5.2424516772324745,0.15000000000000002,0.13335011296333182
17775,19.0,RUE,3.0,85,7.666666,2.360784,48.886052,0.10377358490566038,0.06666666666666667,3.0,18,72,5.2424516772324745,0.15000000000000002,0.13335011296333182
17776,19.0,RUE,3.0,85,9.666666,2.360784,48.886052,0.10377358490566038,0.06666666666666667,3.0,18,72,5.2424516772324745,0.15000000000000002,0.13335011296333182
17777,7.0,RUE,1.0,63,9.6,2.334196,48.892283,0.12264150943396226,0.1,5.0,18,69,4.621002546979559,0.20441176470588235,0.06264923582225226
17778,7.0,RUE,2.0,63,6.309523,2.334196,48.892283,0.12264150943396226,0.1,5.0,18,69,4.621002546979559,0.20441176470588235,0.06264923582225226
17779,78.0,RUE,3.0,118,10.897435,2.329829,48.897166,0.10377358490566038,0.03333333333333333,3.0,18,69,3.1394143535706163,0.05,0.07735808975331794
17780,51.0,RUE,1.0,29,9.825,2.351955,48.891023,0.39622641509433965,0.1,2.0,18,71,2.4351243822753967,0.25441176470588234,0.13766077931343804
17781,51.0,RUE,2.0,29,9.917391,2.351955,48.891023,0.39622641509433965,0.1,2.0,18,71,2.4351243822753967,0.25441176470588234,0.13766077931343804
17782,128.0,RUE,2.0,181,10.520689,2.338954,48.893375,0.25471698113207547,0.3,3.0,18,69,14.19258461088202,0.20441176470588235,0.1312993272335624
17783,128.0,RUE,1.0,181,9.666666,2.338954,48.893375,0.25471698113207547,0.3,3.0,18,69,14.19258461088202,0.20441176470588235,0.1312993272335624
17784,128.0,RUE,2.0,181,8.378378,2.338954,48.893375,0.25471698113207547,0.3,3.0,18,69,14.19258461088202,0.20441176470588235,0.1312993272335624
17785,128.0,RUE,3.0,181,15.08,2.338954,48.893375,0.25471698113207547,0.3,3.0,18,69,14.19258461088202,0.20441176470588235,0.1312993272335624
17786,3.0,RUE,1.0,103,10.0,2.333533,48.885289,0.4056603773584906,0.3333333333333333,1.0,18,69,2.0331145506759833,0.4544117647058824,0.14068891461539534
17787,38.0,RUE,5.0,19,10.588235,2.333502,48.891085,0.33962264150943394,0.3333333333333333,3.0,18,69,6.647009226028807,0.20441176470588235,0.06264923582225226
17788,38.0,RUE,2.0,19,10.403448,2.333502,48.891085,0.33962264150943394,0.3333333333333333,3.0,18,69,6.647009226028807,0.20441176470588235,0.06264923582225226
17789,38.0,RUE,1.0,19,8.809523,2.333502,48.891085,0.33962264150943394,0.3333333333333333,3.0,18,69,6.647009226028807,0.20441176470588235,0.06264923582225226
17790,82.0,RUE,2.0,84,9.107142,2.343582,48.895875,0.24528301886792453,0.0,3.0,18,70,27.26848024737148,0.05,0.164124159041953
17791,9.0,RUE,1.0,8,7.333333,2.35193,48.887782,0.9150943396226415,0.1,3.0,18,71,4.8934338309057335,0.25441176470588234,0.15331919709470454
17792,9.0,RUE,3.0,8,9.055555,2.35193,48.887782,0.9150943396226415,0.1,3.0,18,71,4.8934338309057335,0.25441176470588234,0.15331919709470454
17793,10.0,RUE,2.0,66,7.424242,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17794,10.0,RUE,1.0,66,8.939393,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17795,10.0,RUE,2.0,66,8.965517,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17796,10.0,RUE,3.0,66,8.295454,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17797,10.0,RUE,1.0,66,7.222222,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17798,10.0,RUE,2.0,66,8.424242,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17799,10.0,RUE,2.0,66,8.823529,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17800,10.0,RUE,2.0,66,9.029411,2.339612,48.896439,0.14150943396226415,0.03333333333333333,3.0,18,69,3.1837109626092666,0.05,0.1312993272335624
17801,76.0,RUE,2.0,105,8.9575,2.350189,48.8867,0.9150943396226415,0.1,2.0,18,70,2.8137580052718265,0.3044117647058824,0.15331919709470454
17802,76.0,RUE,3.0,105,8.474576,2.350189,48.8867,0.9150943396226415,0.1,2.0,18,70,2.8137580052718265,0.3044117647058824,0.15331919709470454
17803,76.0,RUE,3.0,105,9.5,2.350189,48.8867,0.9150943396226415,0.1,2.0,18,70,2.8137580052718265,0.3044117647058824,0.15331919709470454
17804,5.0,IMP,3.0,10,7.317073,2.364523,48.890577,0.009433962264150943,0.0,3.0,18,72,6.972476521376388,0.1,0.10779608698037718
17805,5.0,IMP,2.0,10,8.636363,2.364523,48.890577,0.009433962264150943,0.0,3.0,18,72,6.972476521376388,0.1,0.10779608698037718
17806,133.0,RUE,3.0,151,8.411764,2.33817,48.896516,0.14150943396226415,0.03333333333333333,6.0,18,69,3.9008994826061865,0.05,0.1312993272335624
17807,133.0,RUE,1.0,151,8.5,2.33817,48.896516,0.14150943396226415,0.03333333333333333,6.0,18,69,3.9008994826061865,0.05,0.1312993272335624
17808,133.0,RUE,1.0,151,10.035714,2.33817,48.896516,0.14150943396226415,0.03333333333333333,6.0,18,69,3.9008994826061865,0.05,0.1312993272335624
17809,133.0,RUE,3.0,151,8.207547,2.33817,48.896516,0.14150943396226415,0.03333333333333333,6.0,18,69,3.9008994826061865,0.05,0.1312993272335624
17810,112.0,RUE,1.0,17,8.108108,2.349188,48.893089,0.25471698113207547,0.03333333333333333,3.0,18,70,4.728354126817222,0.25441176470588234,0.15466066672358078
17811,112.0,RUE,2.0,17,8.604651,2.349188,48.893089,0.25471698113207547,0.03333333333333333,3.0,18,70,4.728354126817222,0.25441176470588234,0.15466066672358078
