X,Y,OBJECTID,C_ORD,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,NIV6,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
650399.278320312,6864938.08532715,21469,25076,8,32,751083206,29,,BD,BATIGNOLLES,1,Vente de produits surgelés,A,CA107,1,,,C
650440.20690918,6864932.43951416,21486,25095,8,32,751083206,31,,RUE,TURIN,1,Alimentation générale  <120m²,R,CA301,1,,,C
650438.351501465,6864945.03631592,21488,25097,8,32,751083206,33,,RUE,TURIN,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650586.295898438,6864993.85491943,21490,25099,8,32,751083207,7,,BD,BATIGNOLLES,1,Supermarché classique,R,CA202,2,,,C
650558.893920898,6864985.67712402,21491,25101,8,32,751083207,11,,BD,BATIGNOLLES,1,Commerce détail de boissons,R,CA111,1,,,C
650546.531921387,6864981.99267578,21493,25103,8,32,751083207,13,,BD,BATIGNOLLES,1,Alimentation générale  <120m²,R,CA301,1,,,C
650496.247497559,6864966.99987793,21500,25110,8,32,751083207,21,,BD,BATIGNOLLES,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
650479.916320801,6864962.13092041,21501,25111,8,32,751083207,23,,BD,BATIGNOLLES,1,Supérette  classique,R,CA302,1,,,C
650642.38848877,6864797.10070801,21533,25144,8,32,751083207,67,,RUE,AMSTERDAM,1,Alimentation générale  <120m²,R,CA301,1,,,C
650501.969116211,6864727.08087158,21560,25179,8,32,751083207,22,,RUE,MOSCOU,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650618.748291016,6864635.71307373,21572,25192,8,32,751083207,4,,RUE,MOSCOU,1,Traiteur asiatique,R,CA102,1,,,C
650629.875488281,6864440.49871826,21596,25220,8,32,751083208,23,,RUE,AMSTERDAM,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650632.840881348,6864525.15307617,21607,25231,8,32,751083208,35,,RUE,AMSTERDAM,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
651923.172485352,6864268.65289307,21635,25277,9,36,751093601,2,,RUE,ROCHECHOUART,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650662.857116699,6864429.3416748,21678,25354,9,33,751093305,24,,RUE,ATHENES,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650649.595275879,6864602.30371094,21692,25372,9,33,751093305,58,,RUE,AMSTERDAM,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650801.926696777,6864599.31848145,21699,25379,9,33,751093305,37,,RUE,CLICHY,1,Supérette  classique,R,CA302,1,,,C
650758.684326172,6864745.29449463,21737,25424,9,33,751093305,53,,RUE,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650656.908325195,6864807.04052734,21750,25437,9,33,751093305,80,,RUE,AMSTERDAM,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650658.772277832,6864858.77227783,21756,25443,9,33,751093305,86,,RUE,AMSTERDAM,1,Supérette  classique,R,CA302,1,,,C
650732.92767334,6864832.68988037,21767,25455,9,33,751093305,63,,RUE,CLICHY,1,Traiteur asiatique,R,CA102,1,,,C
650729.798522949,6864842.91809082,21769,25457,9,33,751093305,65,,RUE,CLICHY,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650721.340087891,6864871.42089844,21772,25460,9,33,751093305,71,,RUE,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650737.391113281,6864866.06872559,21785,25474,9,33,751093306,66,,RUE,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650822.38671875,6864947.84692383,21811,25502,9,33,751093306,15,,RUE,VINTIMILLE,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
650789.619689941,6865059.82110596,21838,25530,9,33,751093306,65,,RUE,DOUAI,1,Traiteur asiatique,R,CA102,1,,,C
650784.629516602,6865062.16192627,21839,25531,9,33,751093306,67,,RUE,DOUAI,1,Supérette  classique,R,CA302,1,,,C
650891.218322754,6865109.81268311,21844,25536,9,33,751093306,75,B,BD,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650945.075317383,6865090.15112305,21857,25550,9,33,751093306,73,,BD,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650933.586120605,6865007.97631836,21890,25585,9,33,751093306,50,B,RUE,DOUAI,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650895.534484863,6865004.31988525,21891,25586,9,33,751093306,1,,PL,ADOLPHE MAX,1,Alimentation générale  <120m²,A,CA301,1,,,C
650954.275878906,6864982.94628906,21901,25598,9,33,751093306,45,,RUE,DOUAI,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650978.656494141,6864832.03027344,21911,25614,9,33,751093306,57,,RUE,BLANCHE,1,Supérette  classique,A,CA302,1,,,C
650818.192871094,6864923.19989014,21922,25625,9,33,751093306,18,,RUE,VINTIMILLE,1,Supérette  classique,R,CA302,1,,,C
650791.012878418,6864882.73590088,21927,25632,9,33,751093304,31,,RUE,BALLU,1,Commerce détail de boissons,A,CA111,1,,,C
650969.983520508,6864768.96850586,21932,25637,9,33,751093304,51,,RUE,BLANCHE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650973.949890137,6864797.47772217,21936,25641,9,33,751093304,53,,RUE,BLANCHE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
650772.829101562,6864745.61767578,21952,25657,9,33,751093304,56,,RUE,CLICHY,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650754.853271484,6864806.605896,21961,25666,9,33,751093304,60,,RUE,CLICHY,1,Commerce détail de boissons,R,CA111,1,,,C
650744.415100098,6864841.46990967,21963,25668,9,33,751093304,64,,RUE,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
650876.338317871,6864443.48748779,21984,25696,9,33,751093304,14,,RUE,CLICHY,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
650842.492919922,6864529.5993042,21988,25703,9,33,751093304,26,,RUE,CLICHY,1,Vente de produits surgelés,R,CA107,1,,,C
650809.314086914,6864622.89611816,21998,25714,9,33,751093304,46,,RUE,CLICHY,1,Alimentation générale  <120m²,A,CA301,1,,,C
651015.05090332,6864381.68231201,22016,25734,9,33,751093303,12,,RUE,BLANCHE,1,Supermarché classique,R,CA202,2,,,C
651032.651306152,6864316.57928467,22020,25738,9,33,751093303,4,,PL,ESTIENNE D ORVES,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651029.237304688,6864329.19787598,22022,25740,9,33,751093303,6,,PL,ESTIENNE D ORVES,1,Commerce détail de boissons,R,CA111,1,,,C
651043.151916504,6864462.43548584,22045,25774,9,33,751093303,8,,RUE,JEAN BAPTISTE PIGALLE,1,Supérette  classique,R,CA302,1,,,C
651137.457885742,6864581.70672607,22053,25785,9,33,751093303,28,,RUE,JEAN BAPTISTE PIGALLE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651207.581726074,6864577.90332031,22058,25790,9,33,751093307,26,,RUE,LA BRUYERE,1,Commerce détail de boissons,R,CA111,1,,,C
651239.123718262,6864678.71508789,22073,25805,9,33,751093307,57,,RUE,NOTRE DAME DE LORETTE,1,Traiteur asiatique,R,CA102,1,,,C
651192.632507324,6864645.25787354,22078,25811,9,33,751093307,40,,RUE,JEAN BAPTISTE PIGALLE,1,Pâtisserie,R,CA104,1,,,C
651202.136901855,6864655.11169434,22079,25812,9,33,751093307,42,,RUE,JEAN BAPTISTE PIGALLE,1,Crèmerie - Fromagerie,R,CA112,1,,,C
651226.549499512,6864680.40667725,22084,25818,9,33,751093307,48,,RUE,JEAN BAPTISTE PIGALLE,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651121.124328613,6864592.97210693,22087,25822,9,33,751093303,35,,RUE,LA BRUYERE,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651016.772277832,6864444.63909912,22092,25827,9,33,751093303,5,,RUE,JEAN BAPTISTE PIGALLE,1,Traiteur asiatique,R,CA102,1,,,C
651019.009094238,6864447.95507812,22093,25828,9,33,751093303,5,,RUE,JEAN BAPTISTE PIGALLE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651214.275878906,6864684.88989258,22131,25876,9,33,751093307,49,,RUE,JEAN BAPTISTE PIGALLE,1,Vente de fruits et légumes,R,CA108,1,,,C
650987.551513672,6864808.95471191,22140,25889,9,33,751093307,70,,RUE,BLANCHE,1,Crèmerie - Fromagerie,R,CA112,1,,,C
651187.811706543,6864719.91448975,22144,25893,9,33,751093307,2,,RUE,CHAPTAL,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650997.375915527,6864786.05432129,22152,25902,9,33,751093307,34,,RUE,CHAPTAL,1,Commerce détail de boissons,A,CA111,1,,,C
651023.638122559,6864948.55047607,22210,25966,9,33,751093307,35,,RUE,DOUAI,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651036.484680176,6865001.97589111,22218,25974,9,33,751093308,100,,RUE,BLANCHE,1,Traiteur asiatique,R,CA102,1,,,C
651039.105285645,6865010.855896,22220,25976,9,33,751093308,102,,RUE,BLANCHE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651188.31829834,6864985.2600708,22252,26009,9,33,751093308,43,,BD,CLICHY,1,Produits alimentaires bio et circuits courts,R,CA115,2,,,C
651166.036682129,6864876.96331787,22259,26017,9,33,751093308,22,,RUE,DOUAI,1,Commerce détail de boissons,R,CA111,1,,,C
651159.179321289,6864881.0836792,22261,26019,9,33,751093308,22,,RUE,DOUAI,1,Crèmerie - Fromagerie,R,CA112,1,,,C
651130.228088379,6864916.8425293,22266,26024,9,33,751093308,30,,RUE,PIERRE FONTAINE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651108.489318848,6864959.30450439,22272,26030,9,33,751093308,38,B,RUE,PIERRE FONTAINE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651095.75390625,6864984.17669678,22275,26033,9,33,751093308,44,,RUE,PIERRE FONTAINE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651078.764099121,6865035.68389893,22276,26034,9,33,751093308,59,,BD,CLICHY,1,Monoprix,A,CA201,3,,,C
651234.295898438,6864713.92272949,22323,26082,9,33,751093307,2,,RUE,PIERRE FONTAINE,1,Commerce détail de boissons,A,CA111,1,,,C
651186.81427002,6864806.58032227,22337,26097,9,33,751093307,16,B,RUE,PIERRE FONTAINE,1,Supérette  classique,R,CA302,1,,,C
651175.621520996,6864828.42547607,22341,26101,9,33,751093307,20,,RUE,PIERRE FONTAINE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651274.135314941,6864747.76330566,22352,26112,9,33,751093307,59,,RUE,JEAN BAPTISTE PIGALLE,1,Commerce détail de boissons,R,CA111,1,,,C
651366.56072998,6864566.76409912,22361,26121,9,33,751093309,1,,RUE,HENRY MONNIER,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651422.701904297,6864737.50872803,22382,26143,9,33,751093309,31,,RUE,HENRY MONNIER,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651324.215270996,6864596.03747559,22398,26161,9,33,751093309,48,,RUE,NOTRE DAME DE LORETTE,1,Commerce détail de boissons,R,CA111,1,,,C
651268.977294922,6864666.51190186,22407,26171,9,33,751093309,62,,RUE,NOTRE DAME DE LORETTE,1,Alimentation générale  <120m²,A,CA301,1,,,C
651331.436889648,6864791.16467285,22430,26195,9,33,751093309,58,,RUE,JEAN BAPTISTE PIGALLE,1,Supermarché classique,R,CA202,2,,,C
651592.196472168,6864596.3862915,22464,26231,9,33,751093310,39,,RUE,MARTYRS,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651593.231689453,6864600.24987793,22465,26232,9,33,751093310,39,,RUE,MARTYRS,1,Commerce détail de boissons,R,CA111,1,,,C
651599.376708984,6864623.41247559,22470,26238,9,33,751093310,41,,RUE,MARTYRS,1,Poissonnerie,R,CA110,1,,,C
651605.343688965,6864646.32452393,22471,26239,9,33,751093310,47,,RUE,MARTYRS,1,Vente de fruits et légumes,R,CA108,1,,,C
651606.379089355,6864650.18811035,22472,26240,9,33,751093310,47,,RUE,MARTYRS,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651614.657714844,6864681.78833008,22477,26245,9,33,751093310,53,,RUE,MARTYRS,1,Vente de fruits et légumes,R,CA108,1,,,C
651615.692871094,6864685.65209961,22478,26246,9,33,751093310,53,,RUE,MARTYRS,1,Torréfacteur -  Commerce détail  thé et café,A,CA106,1,,,C
651432.777099609,6864642.94390869,22484,26252,9,33,751093310,26,,RUE,NAVARIN,1,Alimentation générale  <120m²,R,CA301,1,,,C
651461.561889648,6864731.63311768,22501,26269,9,33,751093310,23,,RUE,VICTOR MASSE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651583.667480469,6864563.78192139,22521,26289,9,33,751093301,37,,RUE,MARTYRS,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651571.551330566,6864578.07427979,22525,26293,9,33,751093301,1,,RUE,NAVARIN,1,Alimentation générale  <120m²,R,CA301,1,,,C
651377.571472168,6864556.61791992,22547,26315,9,33,751093301,4,,RUE,HENRY MONNIER,1,Alimentation générale  <120m²,R,CA301,1,,,C
651535.612915039,6864323.20770264,22554,26322,9,33,751093301,3,,RUE,MARTYRS,1,Vente de fruits et légumes,R,CA108,1,,,C
651536.376098633,6864327.13427734,22555,26323,9,33,751093301,3,,RUE,MARTYRS,1,Crèmerie - Fromagerie,R,CA112,1,,,C
651537.902526855,6864334.98730469,22557,26325,9,33,751093301,3,,RUE,MARTYRS,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651538.531677246,6864338.43029785,22558,26326,9,33,751093301,5,,RUE,MARTYRS,1,Crèmerie - Fromagerie,R,CA112,1,,,C
651539.294921875,6864342.35687256,22559,26327,9,33,751093301,5,,RUE,MARTYRS,1,Poissonnerie,R,CA110,1,,,C
651544.354919434,6864368.66729736,22561,26329,9,33,751093301,9,,RUE,MARTYRS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651545.118103027,6864372.59387207,22562,26330,9,33,751093301,9,,RUE,MARTYRS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651546.906494141,6864382.10107422,22564,26332,9,33,751093301,11,,RUE,MARTYRS,1,Commerce détail de boissons,R,CA111,1,,,C
651549.112487793,6864393.64550781,22565,26334,9,33,751093301,13,,RUE,MARTYRS,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
651547.669677734,6864386.02752686,22566,26335,9,33,751093301,11,,RUE,MARTYRS,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
651551.237487793,6864404.7166748,22568,26337,9,33,751093301,15,,RUE,MARTYRS,1,Traiteur asiatique,R,CA102,1,,,C
651552.000671387,6864408.64331055,22569,26338,9,33,751093301,15,,RUE,MARTYRS,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651554.039916992,6864419.26611328,22571,26340,9,33,751093301,17,,RUE,MARTYRS,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651557.992919922,6864439.90008545,22574,26343,9,33,751093301,21,,RUE,MARTYRS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651561.795715332,6864459.75610352,22576,26345,9,33,751093301,23,,RUE,MARTYRS,1,Boucherie - Boucherie-Charcuterie,R,CA109,1,,,C
651563.32208252,6864467.60913086,22578,26347,9,33,751093301,23,,RUE,MARTYRS,1,Commerce détail de boissons,R,CA111,1,,,C
651502.360290527,6864345.78930664,22591,26360,9,33,751093301,8,,RUE,NOTRE DAME DE LORETTE,1,Supermarché classique,R,CA202,2,,,C
651374.299316406,6864532.29827881,22608,26378,9,33,751093301,38,,RUE,NOTRE DAME DE LORETTE,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
651347.081726074,6864542.75549316,22622,26393,9,33,751093309,33,,RUE,NOTRE DAME DE LORETTE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651298.36730957,6864604.92407227,22634,26405,9,33,751093309,45,,RUE,NOTRE DAME DE LORETTE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651285.553527832,6864621.26049805,22637,26408,9,33,751093309,49,,RUE,NOTRE DAME DE LORETTE,1,Supérette  classique,R,CA302,1,,,C
651260.653930664,6864653.03387451,22642,26413,9,33,751093309,55,,RUE,NOTRE DAME DE LORETTE,1,Vente de fruits et légumes,A,CA108,1,,,C
651491.100097656,6864335.43487549,22677,26459,9,33,751093302,7,,RUE,NOTRE DAME DE LORETTE,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
651428.199890137,6864297.58251953,22720,26502,9,33,751093302,18,,RUE,SAINT LAZARE,1,Commerce détail de boissons,R,CA111,1,,,C
651345.023498535,6864912.87469482,22727,26509,9,33,751093308,21,,BD,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
651271.283508301,6864946.98168945,22735,26517,9,33,751093308,33,,BD,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
651474.757080078,6864872.14331055,22758,26544,9,33,751093310,11,,BD,CLICHY,1,Alimentation générale  <120m²,R,CA301,1,,,C
651580.160705566,6864806.59967041,22769,26556,9,33,751093310,65,,RUE,MARTYRS,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
651490.029907227,6864264.41009521,22845,26647,9,34,751093407,7,,RUE,BOURDALOUE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651271.941101074,6864286.42370605,22888,26696,9,34,751093407,39,,RUE,SAINT LAZARE,1,Alimentation générale  <120m²,A,CA301,1,,,C
651157.300720215,6863892.06652832,22985,26832,9,34,751093405,6,,RUE,LA FAYETTE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651183.901306152,6863902.394104,22990,26837,9,34,751093405,10,,RUE,LA FAYETTE,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
651078.632324219,6863962.45251465,23013,26866,9,34,751093405,48,,RUE,CHAUSSEE D ANTIN,1,Supérette  classique,R,CA302,2,,,C
651215.706481934,6863938.2824707,23023,26881,9,34,751093405,7,,RUE,LA FAYETTE,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
651230.258483887,6863943.94049072,23024,26882,9,34,751093405,9,,RUE,LA FAYETTE,1,Supérette  classique,A,CA302,1,,,C
651136.711486816,6864006.43731689,23027,26888,9,34,751093405,61,,RUE,PROVENCE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
651070.618896484,6864116.17388916,23066,26936,9,34,751093408,73,,RUE,VICTOIRE,1,Traiteur asiatique,R,CA102,1,,,C
651013.949279785,6864193.41949463,23082,26958,9,34,751093408,68,,RUE,CHAUSSEE D ANTIN,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651242.285522461,6864290.29827881,23093,26978,9,34,751093408,43,,RUE,SAINT LAZARE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651054.931091309,6864284.44891357,23099,26986,9,34,751093408,71,,RUE,SAINT LAZARE,1,Traiteur asiatique,R,CA102,1,,,C
651051.276916504,6864282.82208252,23100,26987,9,34,751093408,71,,RUE,SAINT LAZARE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
651004.611083984,6864169.29248047,23114,27003,9,34,751093408,51,,RUE,CHAUSSEE D ANTIN,1,Commerce détail de boissons,R,CA111,1,,,C
650965.457885742,6864069.09729004,23149,27047,9,34,751093408,20,,RUE,MOGADOR,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
650992.323120117,6864102.64508057,23154,27052,9,34,751093408,81,,RUE,VICTOIRE,1,Alimentation générale  <120m²,R,CA301,1,,,C
651023.017700195,6864043.5256958,23162,27062,9,34,751093408,3,,RUE,JOUBERT,1,Traiteur asiatique,R,CA102,1,,,C
651026.425720215,6864018.74407959,23176,27080,9,34,751093408,72,,RUE,PROVENCE,1,Traiteur asiatique,R,CA102,1,,,C
650987.977294922,6864018.019104,23182,27086,9,34,751093408,76,,RUE,PROVENCE,1,Traiteur asiatique,R,CA102,1,,,C
650750.034912109,6864027.75769043,23194,27100,9,34,751093409,52,,RUE,CAUMARTIN,1,Monoprix,R,CA201,3,,,C
650881.970275879,6864196.39129639,23230,27182,9,34,751093409,81,,RUE,SAINT LAZARE,1,Alimentation générale  <120m²,R,CA301,1,,,C
650813.190307617,6864183.72210693,23237,27192,9,34,751093409,91,,RUE,SAINT LAZARE,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650787.156921387,6864178.95611572,23240,27198,9,34,751093409,95,,RUE,SAINT LAZARE,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
650644.397094727,6864152.84991455,23280,27247,9,34,751093409,109,,RUE,SAINT LAZARE,1,Chocolaterie - Confiserie,CC,CA105,1,49,0,C
650945.57208252,6864005.41088867,23309,27286,9,34,751093404,13,,RUE,MOGADOR,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
650926.909912109,6864007.51312256,23312,27289,9,34,751093404,91,,RUE,PROVENCE,1,Commerce détail de boissons,R,CA111,1,,,C
650899.410888672,6863778.99432373,23330,27328,9,34,751093403,11,,RUE,SCRIBE,1,Torréfacteur -  Commerce détail  thé et café,A,CA106,1,,,C
650905.93548584,6863798.8572998,23333,27333,9,34,751093403,11,B,RUE,SCRIBE,1,Chocolaterie - Confiserie,R,CA105,2,,,C
650636.958496094,6863705.0256958,23359,27376,9,34,751093403,21,,RUE,GODOT DE MAUROY,1,Traiteur asiatique,R,CA102,1,,,C
650663.310302734,6863809.01147461,23373,27395,9,34,751093403,37,,RUE,GODOT DE MAUROY,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650665.453491211,6863817.39611816,23374,27396,9,34,751093403,39,,RUE,GODOT DE MAUROY,1,Supermarché classique,R,CA202,2,,,C
650637.206115723,6863882.08929443,23381,27407,9,34,751093403,21,,RUE,MATHURINS,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650593.02130127,6863712.47149658,23408,27444,9,34,751093403,24,,RUE,VIGNON,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
650599.581298828,6863749.35150146,23412,27450,9,34,751093403,28,,RUE,VIGNON,1,Pâtisserie,R,CA104,1,,,C
650601.04888916,6863757.59411621,23416,27454,9,34,751093403,30,,RUE,VIGNON,1,Traiteur asiatique,R,CA102,1,,,C
650603.653503418,6863772.25830078,23417,27455,9,34,751093403,32,,RUE,VIGNON,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650639.370300293,6863541.35131836,23434,27483,9,34,751093403,6,,BD,MADELEINE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650666.789123535,6863775.10571289,23497,27564,9,34,751093403,34,,RUE,GODOT DE MAUROY,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
650676.979492188,6863556.52008057,23502,27573,9,34,751093403,2,,RUE,SEZE,1,Pâtisserie,R,CA104,1,,,C
650797.733886719,6863807.2401123,23513,27587,9,34,751093403,9,,RUE,AUBER,1,Chocolaterie - Confiserie,R,CA105,1,,,C
650729.432495117,6863780.4309082,23560,27648,9,34,751093403,28,,RUE,CAUMARTIN,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
650854.673278809,6863643.6953125,23570,27660,9,34,751093403,3,,RUE,SCRIBE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
651221.690673828,6863742.54632568,23657,27773,9,34,751093401,10,,RUE,HELDER,1,Traiteur asiatique,R,CA102,1,,,C
651282.916687012,6863804.07849121,23672,27791,9,34,751093401,15,,RUE,TAITBOUT,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
651332.801086426,6863706.94250488,23675,27794,9,34,751093401,24,,BD,ITALIENS,1,Monoprix,R,CA201,3,,,C
651477.915893555,6863854.49230957,23698,27841,9,35,751093504,19,,RUE,LE PELETIER,1,Traiteur asiatique,R,CA102,1,,,C
