,ARRO,NUM,TYP_VOIE,LIB_VOIE,LIBACT,lon,lat
4671,16,1,RUE,PASSY,Chocolaterie - Confiserie,2.286188,48.856763
4672,16,1,RUE,PASSY,Commerce détail de boissons,2.286188,48.856763
4673,16,3,RUE,PASSY,Traiteur asiatique,2.286188,48.856763
4674,16,23,RUE,TOUR,Supérette  classique,2.282358,48.859466
4675,16,65,AV,PAUL DOUMER,Commerce détail de boissons,2.280083,48.859885
4676,16,18,RUE,PASSY,Monoprix,2.282302,48.858244
4677,16,28,RUE,PASSY,Traiteur asiatique,2.281411,48.858095
4678,16,34,RUE,PASSY,Commerce détail de boissons,2.28096,48.858016
4679,16,46,RUE,PASSY,Boulangerie - Boulangerie Pâtisserie,2.279938,48.857839
4680,16,3,AV,MOZART,Chocolaterie - Confiserie,2.269147,48.853375
4681,16,3,AV,MOZART,Commerce détail de boissons,2.269147,48.853375
4682,16,7,AV,MOZART,Boulangerie - Boulangerie Pâtisserie,2.268994,48.85349
4683,16,17,RUE,BOIS LE VENT,Glacier : vente à emporter et consommation sur place,2.275482,48.857531
4684,16,12,RUE,BOIS LE VENT,Alimentation générale  <120m²,2.276593,48.857667
4685,16,16,RUE,BOIS LE VENT,Traiteur asiatique,2.27632,48.857663
4686,16,79,RUE,PASSY,Chocolaterie - Confiserie,2.276643,48.857958
4687,16,89,RUE,PASSY,Chocolaterie - Confiserie,2.275909,48.858009
4688,16,1,RUE,BOIS LE VENT,Vente de fruits et légumes,2.277298,48.857472
4689,16,1,RUE,BOIS LE VENT,Boucherie - Boucherie-Charcuterie,2.277298,48.857472
4690,16,1,RUE,BOIS LE VENT,Poissonnerie,2.277298,48.857472
4691,16,1,RUE,BOIS LE VENT,Poissonnerie,2.277298,48.857472
4692,16,1,RUE,BOIS LE VENT,Charcuterie - Traiteur - Epicerie fine,2.277298,48.857472
4693,16,1,RUE,BOIS LE VENT,Vente de fruits et légumes,2.277298,48.857472
4694,16,1,RUE,BOIS LE VENT,Vente de fruits et légumes,2.277298,48.857472
4695,16,1,RUE,BOIS LE VENT,Charcuterie - Traiteur - Epicerie fine,2.277298,48.857472
4696,16,1,RUE,BOIS LE VENT,Crèmerie - Fromagerie,2.277298,48.857472
4697,16,1,RUE,BOIS LE VENT,Boucherie - Boucherie-Charcuterie,2.277298,48.857472
4698,16,1,RUE,BOIS LE VENT,Poissonnerie,2.277298,48.857472
4699,16,1,RUE,BOIS LE VENT,Poissonnerie,2.277298,48.857472
4700,16,1,RUE,BOIS LE VENT,Vente de fruits et légumes,2.277298,48.857472
4701,16,1,RUE,BOIS LE VENT,Poissonnerie,2.277298,48.857472
4702,16,1,RUE,BOIS LE VENT,Charcuterie - Traiteur - Epicerie fine,2.277298,48.857472
4703,16,1,RUE,BOIS LE VENT,Crèmerie - Fromagerie,2.277298,48.857472
4704,16,1,RUE,BOIS LE VENT,Boulangerie - Boulangerie Pâtisserie,2.277298,48.857472
4705,16,3,RUE,DUBAN,Commerce détail de boissons,2.277711,48.856577
4706,16,9,RUE,DUBAN,Commerce détail de boissons,2.277641,48.856911
4707,16,13,RUE,DUBAN,Chocolaterie - Confiserie,2.277596,48.857125
4708,16,31,RUE,ANNONCIATION,Boulangerie - Boulangerie Pâtisserie,2.278805,48.856934
4709,16,35,RUE,ANNONCIATION,Poissonnerie,2.278481,48.857122
4710,16,37,RUE,ANNONCIATION,Traiteur asiatique,2.278326,48.857224
4711,16,39,RUE,ANNONCIATION,Crèmerie - Fromagerie,2.278215,48.857296
4712,16,41,RUE,ANNONCIATION,Vente de fruits et légumes,2.278043,48.857408
4713,16,41,RUE,ANNONCIATION,Boucherie - Boucherie-Charcuterie,2.278043,48.857408
4714,16,12,RUE,DUBAN,Supermarché classique,2.2778,48.856924
4715,16,43,RUE,ANNONCIATION,Supermarché classique,2.277913,48.85751
4716,16,4,RUE,LEKAIN,Vente de fruits et légumes,2.278572,48.856746
4717,16,26,RUE,ANNONCIATION,Produits alimentaires spécialisés régionaux et étrangers,2.279011,48.856907
4718,16,28,RUE,ANNONCIATION,Torréfacteur -  Commerce détail  thé et café,2.278879,48.856992
4719,16,30,RUE,ANNONCIATION,Chocolaterie - Confiserie,2.278729,48.85709
4720,16,36,RUE,ANNONCIATION,Charcuterie - Traiteur - Epicerie fine,2.278469,48.857258
4721,16,38,RUE,ANNONCIATION,Commerce détail de boissons,2.278362,48.857327
4722,16,40,RUE,ANNONCIATION,Charcuterie - Traiteur - Epicerie fine,2.278195,48.857436
4723,16,40,RUE,ANNONCIATION,Vente de fruits et légumes,2.278195,48.857436
4724,16,53,RUE,PASSY,Monoprix,2.279628,48.857614
4725,16,67,RUE,PASSY,Torréfacteur -  Commerce détail  thé et café,2.278066,48.857822
4726,16,21,RUE,ANNONCIATION,Torréfacteur -  Commerce détail  thé et café,2.279487,48.856497
4727,16,25,RUE,ANNONCIATION,Charcuterie - Traiteur - Epicerie fine,2.279229,48.856662
4728,16,1,RUE,LEKAIN,Pâtisserie,2.278837,48.856799
4729,16,58,RUE,RAYNOUARD,Alimentation générale  <120m²,2.280116,48.855109
4730,16,20,RUE,SINGER,Boulangerie - Boulangerie Pâtisserie,2.27812,48.856096
4731,16,42,RUE,BOULAINVILLIERS,Vente de produits surgelés,2.275014,48.856619
4732,16,38,RUE,RANELAGH,Charcuterie - Traiteur - Epicerie fine,2.275911,48.854173
4733,16,14,RUE,BOULAINVILLIERS,Produits alimentaires bio et circuits courts,2.275014,48.856619
4734,16,14,RUE,BOULAINVILLIERS,Commerce détail de boissons,2.275014,48.856619
4735,16,16,RUE,BOULAINVILLIERS,Supérette  classique,2.275014,48.856619
4736,16,22,RUE,BOULAINVILLIERS,Alimentation générale  <120m²,2.275014,48.856619
4737,16,19,RUE,BOULAINVILLIERS,Alimentation générale  <120m²,2.275014,48.856619
4738,16,79,RUE,RANELAGH,Supérette  classique,2.271518,48.855161
4739,16,1,RUE,BAUCHES,Charcuterie - Traiteur - Epicerie fine,2.274847,48.855521
4740,16,45,RUE,BOULAINVILLIERS,Boulangerie - Boulangerie Pâtisserie,2.275014,48.856619
4741,16,45,RUE,BOULAINVILLIERS,Alimentation générale  <120m²,2.275014,48.856619
4742,16,77,RUE,VIGNES,Alimentation générale  <120m²,2.266614,48.852089
4743,16,39,AV,MOZART,Commerce détail de boissons,2.270181,48.85533
4744,16,55,AV,MOZART,Traiteur asiatique,2.269668,48.854805
4745,16,55,AV,MOZART,Charcuterie - Traiteur - Epicerie fine,2.269668,48.854805
4746,16,48,AV,MOZART,Boulangerie - Boulangerie Pâtisserie,2.269943,48.855449
4747,16,48,AV,MOZART,Traiteur asiatique,2.269943,48.855449
4748,16,48,AV,MOZART,Boucherie - Boucherie-Charcuterie,2.269943,48.855449
4749,16,48,AV,MOZART,Crèmerie - Fromagerie,2.269943,48.855449
4750,16,52,AV,MOZART,Chocolaterie - Confiserie,2.269655,48.855155
4751,16,52,AV,MOZART,Commerce détail de boissons,2.269655,48.855155
4752,16,56,AV,MOZART,Vente de fruits et légumes,2.269345,48.854838
4753,16,56,AV,MOZART,Boulangerie - Boulangerie Pâtisserie,2.269345,48.854838
4754,16,137,RUE,RANELAGH,Alimentation générale  <120m²,2.266704,48.856389
4755,16,20,AV,MOZART,Chocolaterie - Confiserie,2.272217,48.85693
4756,16,24,AV,MOZART,Produits alimentaires bio et circuits courts,2.27179,48.856665
4757,16,38,AV,MOZART,Supérette  classique,2.270812,48.856057
4758,16,1,RUE,FRANCOIS PONSARD,Alimentation générale  <120m²,2.274261,48.85843
4759,16,9,RUE,FRANCOIS PONSARD,Alimentation générale  <120m²,2.274437,48.85911
4760,16,6,CHAU,MUETTE,Pâtisserie,2.27389,48.85803
4761,16,8,CHAU,MUETTE,Boulangerie - Boulangerie Pâtisserie,2.27389,48.85803
4762,16,2,RUE,GUY DE MAUPASSANT,Boulangerie - Boulangerie Pâtisserie,2.273767,48.862792
4763,16,67,RUE,POMPE,Vente de fruits et légumes,2.276362,48.863051
4764,16,69,RUE,POMPE,Commerce détail de boissons,2.276423,48.86316
4765,16,69,RUE,POMPE,Boucherie - Boucherie-Charcuterie,2.276423,48.86316
4766,16,116,RUE,TOUR,Supermarché classique,2.276014,48.862971
4767,16,57,RUE,POMPE,Poissonnerie,2.276106,48.862596
4768,16,59,RUE,POMPE,Chocolaterie - Confiserie,2.276149,48.862672
4769,16,61,RUE,POMPE,Boulangerie - Boulangerie Pâtisserie,2.276182,48.862731
4770,16,18,RUE,SIAM,Boucherie - Boucherie-Charcuterie,2.274248,48.862648
4771,16,18,RUE,SIAM,Alimentation générale  <120m²,2.274248,48.862648
4772,16,41,RUE,POMPE,Vente de fruits et légumes,2.275435,48.861396
4773,16,88,AV,PAUL DOUMER,Supermarché classique,2.276391,48.858985
4774,16,90,AV,PAUL DOUMER,Produits alimentaires bio et circuits courts,2.276052,48.858857
4775,16,8,RUE,POMPE,Vente de produits surgelés,2.275213,48.859228
