,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux
296,1.0,RUE,1.0,67,7.25,2.352181,48.862955,0.2169811320754717,0.2
297,46.0,RUE,1.0,27,10.916666,2.348398,48.859711,0.27358490566037735,0.36666666666666664
298,16.0,RUE,4.0,83,10.0,2.359132,48.86682,0.12264150943396226,0.1
299,23.0,RUE,2.0,74,9.375,2.362613,48.86155,0.0660377358490566,0.03333333333333333
300,23.0,RUE,3.0,74,16.953125,2.362613,48.86155,0.0660377358490566,0.03333333333333333
301,3.0,RUE,3.0,6,9.531914,2.321028,48.87673,0.1320754716981132,0.13333333333333333
302,5.0,RUE,4.0,6,12.626262,2.299549,48.869065,0.05660377358490566,0.0
303,5.0,CITE,3.0,22,12.565789,2.304284,48.873101,0.07547169811320754,0.06666666666666667
304,36.0,RUE,2.0,5,11.666666,2.312352,48.871815,0.1509433962264151,0.2
305,36.0,RUE,4.0,5,5.0,2.312352,48.871815,0.1509433962264151,0.2
306,26.0,AV,2.0,10,31.710231,2.305768,48.866495,0.04716981132075472,0.1
307,6.0,RUE,3.0,12,10.864197,2.305,48.868666,0.04716981132075472,0.13333333333333333
308,6.0,RUE,3.0,12,14.260584,2.305,48.868666,0.04716981132075472,0.13333333333333333
309,6.0,RUE,2.0,12,11.590909,2.305,48.868666,0.04716981132075472,0.13333333333333333
310,6.0,RUE,2.0,12,13.348571,2.305,48.868666,0.04716981132075472,0.13333333333333333
311,6.0,RUE,2.0,12,15.373958,2.305,48.868666,0.04716981132075472,0.13333333333333333
312,113.0,RUE,1.0,125,14.729523,2.342245,48.861416,0.27358490566037735,0.3
313,7.0,RUE,3.0,35,13.974358,2.322323,48.875715,0.1320754716981132,0.13333333333333333
314,7.0,RUE,3.0,35,13.880434,2.322323,48.875715,0.1320754716981132,0.13333333333333333
315,15.0,RUE,2.0,29,10.75,2.323204,48.88079,0.11320754716981132,0.03333333333333333
316,15.0,RUE,4.0,29,14.076086,2.323204,48.88079,0.11320754716981132,0.03333333333333333
317,15.0,RUE,1.0,29,7.631578,2.323204,48.88079,0.11320754716981132,0.03333333333333333
318,18.0,RUE,6.0,18,11.877094,2.302664,48.878314,0.09433962264150944,0.16666666666666666
319,18.0,RUE,1.0,18,17.272727,2.302664,48.878314,0.09433962264150944,0.16666666666666666
320,9.0,RUE,2.0,21,15.0288,2.30774,48.865697,0.08490566037735849,0.16666666666666666
321,9.0,RUE,1.0,21,9.347826,2.30774,48.865697,0.08490566037735849,0.16666666666666666
322,16.0,RUE,2.0,29,6.666666,2.360295,48.859101,0.09433962264150944,0.1
323,28.0,AV,1.0,38,13.232142,2.310213,48.872328,0.1509433962264151,0.2
324,16.0,RUE,2.0,83,27.613636,2.357332,48.863703,0.37735849056603776,0.4666666666666667
325,195.0,RUE,2.0,2,10.714285,2.332087,48.86477,0.19811320754716982,0.26666666666666666
326,5.0,RUE,2.0,10,16.61476,2.30515,48.868744,0.04716981132075472,0.13333333333333333
327,5.0,RUE,2.0,10,15.82849,2.30515,48.868744,0.04716981132075472,0.13333333333333333
328,5.0,RUE,2.0,10,15.760566,2.30515,48.868744,0.04716981132075472,0.13333333333333333
329,90.0,RUE,3.0,40,12.002727,2.35143,48.862781,0.2169811320754717,0.2
330,8.0,RUE,5.0,100,10.833333,2.32572,48.871426,0.2169811320754717,0.23333333333333334
331,8.0,RUE,6.0,40,10.47619,2.321466,48.878678,0.08490566037735849,0.16666666666666666
332,8.0,RUE,4.0,40,9.090909,2.321466,48.878678,0.08490566037735849,0.16666666666666666
333,25.0,RUE,4.0,60,21.6,2.303985,48.868947,0.04716981132075472,0.13333333333333333
334,25.0,RUE,6.0,60,16.778863,2.303985,48.868947,0.04716981132075472,0.13333333333333333
335,25.0,RUE,2.0,60,13.714285,2.303985,48.868947,0.04716981132075472,0.13333333333333333
336,2.0,RUE,2.0,37,13.75,2.362934,48.864903,0.14150943396226415,0.26666666666666666
337,21.0,RUE,2.0,41,19.20238,2.307175,48.873207,0.1509433962264151,0.2
338,16.0,RUE,2.0,61,12.98,2.363413,48.861543,0.0660377358490566,0.03333333333333333
339,16.0,RUE,2.0,61,12.00147,2.363413,48.861543,0.0660377358490566,0.03333333333333333
340,5.0,RUE,2.0,63,9.333333,2.360817,48.862674,0.14150943396226415,0.26666666666666666
341,5.0,RUE,2.0,63,8.93617,2.360817,48.862674,0.14150943396226415,0.26666666666666666
342,25.0,RUE,3.0,36,18.24,2.331493,48.867948,0.18867924528301888,0.2
343,28.0,RUE,1.0,41,14.0,2.355382,48.863651,0.37735849056603776,0.4666666666666667
344,28.0,RUE,1.0,41,10.5,2.355382,48.863651,0.37735849056603776,0.4666666666666667
345,15.0,RUE,1.0,43,19.4,2.302059,48.87815,0.09433962264150944,0.16666666666666666
346,15.0,RUE,2.0,43,13.472222,2.302059,48.87815,0.09433962264150944,0.16666666666666666
347,12.0,RUE,5.0,14,11.313868,2.301774,48.874972,0.08490566037735849,0.13333333333333333
348,12.0,RUE,4.0,14,17.879746,2.301774,48.874972,0.08490566037735849,0.13333333333333333
349,12.0,RUE,2.0,14,16.166666,2.301774,48.874972,0.08490566037735849,0.13333333333333333
350,50.0,RUE,3.0,74,11.0,2.316745,48.880292,0.49056603773584906,0.6666666666666666
351,50.0,RUE,2.0,74,13.7,2.316745,48.880292,0.49056603773584906,0.6666666666666666
352,50.0,RUE,3.0,74,8.632352,2.316745,48.880292,0.49056603773584906,0.6666666666666666
353,8.0,RUE,2.0,11,10.285714,2.365456,48.862344,0.11320754716981132,0.16666666666666666
354,8.0,RUE,2.0,11,11.363636,2.365456,48.862344,0.11320754716981132,0.16666666666666666
355,6.0,RUE,6.0,5,15.214235,2.3576,48.861637,0.4339622641509434,0.6
356,6.0,RUE,1.0,5,17.391304,2.3576,48.861637,0.4339622641509434,0.6
357,6.0,RUE,1.0,5,10.625,2.3576,48.861637,0.4339622641509434,0.6
358,6.0,RUE,1.0,5,9.722222,2.3576,48.861637,0.4339622641509434,0.6
359,101.0,RUE,4.0,28,12.113402,2.315293,48.880516,0.49056603773584906,0.6666666666666666
360,108.0,RUE,2.0,17,14.385416,2.362822,48.86096,0.0660377358490566,0.03333333333333333
361,23.0,BD,3.0,22,10.891304,2.34876,48.859905,0.27358490566037735,0.36666666666666664
362,20.0,RUE,4.0,35,17.705454,2.336935,48.864944,0.04716981132075472,0.06666666666666667
363,92.0,RUE,2.0,39,12.352941,2.351448,48.862818,0.2169811320754717,0.2
364,92.0,RUE,1.0,39,9.324324,2.351448,48.862818,0.2169811320754717,0.2
365,12.0,RUE,1.0,5,11.0,2.351725,48.864119,0.2169811320754717,0.2
366,12.0,RUE,4.0,5,13.75,2.351725,48.864119,0.2169811320754717,0.2
367,30.0,RUE,2.0,42,11.181647,2.355232,48.863698,0.37735849056603776,0.4666666666666667
368,4.0,RUE,3.0,18,13.793103,2.360465,48.86344,0.14150943396226415,0.26666666666666666
369,181.0,RUE,1.0,64,12.96875,2.352198,48.862794,0.2169811320754717,0.2
370,58.0,RUE,1.0,38,11.432432,2.312615,48.873459,0.1509433962264151,0.2
371,58.0,RUE,1.0,38,11.304347,2.312615,48.873459,0.1509433962264151,0.2
372,20.0,RUE,2.0,58,9.685072,2.340018,48.863714,0.04716981132075472,0.06666666666666667
373,20.0,RUE,1.0,58,9.918918,2.340018,48.863714,0.04716981132075472,0.06666666666666667
374,20.0,RUE,1.0,58,9.625,2.340018,48.863714,0.04716981132075472,0.06666666666666667
375,151.0,RUE,1.0,50,5.0,2.358845,48.864103,0.14150943396226415,0.26666666666666666
376,151.0,RUE,2.0,50,5.76923,2.358845,48.864103,0.14150943396226415,0.26666666666666666
377,33.0,RUE,2.0,81,17.485,2.362053,48.86251,0.0660377358490566,0.03333333333333333
378,33.0,RUE,2.0,81,11.842105,2.362053,48.86251,0.0660377358490566,0.03333333333333333
379,33.0,RUE,2.0,81,13.147058,2.362053,48.86251,0.0660377358490566,0.03333333333333333
380,75.0,RUE,1.0,85,9.259259,2.344138,48.861117,0.27358490566037735,0.3
381,9.0,RUE,3.0,14,13.296363,2.360813,48.85875,0.09433962264150944,0.1
382,9.0,RUE,2.0,14,15.0,2.360813,48.85875,0.09433962264150944,0.1
383,21.0,RUE,1.0,37,12.173913,2.312406,48.877878,0.018867924528301886,0.0
384,15.0,RUE,4.0,36,8.207173,2.355973,48.862218,0.4339622641509434,0.6
385,15.0,RUE,3.0,36,10.717741,2.355973,48.862218,0.4339622641509434,0.6
386,8.0,RUE,3.0,70,9.6,2.362025,48.861315,0.0660377358490566,0.03333333333333333
387,1.0,RUE,3.0,26,12.772727,2.319172,48.880665,0.11320754716981132,0.03333333333333333
388,47.0,RUE,2.0,29,11.23913,2.326927,48.879842,0.12264150943396226,0.03333333333333333
389,9.0,RUE,2.0,53,9.5,2.366212,48.861047,0.11320754716981132,0.16666666666666666
390,72.0,RUE,2.0,56,12.683333,2.349249,48.861734,0.27358490566037735,0.36666666666666664
391,113.0,BD,2.0,57,16.428571,2.367007,48.860893,0.11320754716981132,0.16666666666666666
392,113.0,BD,1.0,57,11.142857,2.367007,48.860893,0.11320754716981132,0.16666666666666666
393,113.0,BD,2.0,57,12.931034,2.367007,48.860893,0.11320754716981132,0.16666666666666666
394,9.0,RUE,1.0,12,12.105263,2.335118,48.867057,0.18867924528301888,0.2
395,189.0,RUE,3.0,114,10.566037,2.360548,48.865722,0.12264150943396226,0.1
396,189.0,RUE,2.0,114,12.307692,2.360548,48.865722,0.12264150943396226,0.1
397,17.0,RUE,3.0,79,12.62295,2.345145,48.864512,0.25471698113207547,0.23333333333333334
398,17.0,RUE,2.0,79,10.818181,2.345145,48.864512,0.25471698113207547,0.23333333333333334
399,17.0,RUE,2.0,79,12.422,2.345145,48.864512,0.25471698113207547,0.23333333333333334
400,17.0,RUE,3.0,79,16.607377,2.345145,48.864512,0.25471698113207547,0.23333333333333334
401,47.0,RUE,1.0,33,9.666666,2.355109,48.864845,0.37735849056603776,0.4666666666666667
402,87.0,RUE,5.0,59,8.928571,2.327028,48.882303,0.2358490566037736,0.2
403,59.0,RUE,1.0,18,5.6,2.348757,48.861237,0.27358490566037735,0.36666666666666664
404,59.0,RUE,3.0,18,16.238571,2.348757,48.861237,0.27358490566037735,0.36666666666666664
405,15.0,RUE,2.0,48,13.448275,2.347699,48.859363,0.14150943396226415,0.3
406,12.0,RUE,1.0,123,12.5,2.344874,48.858312,0.02830188679245283,0.0
407,5.0,RUE,9.0,9,7.916666,2.3026,48.86735,0.04716981132075472,0.1
408,5.0,RUE,9.0,9,7.916666,2.3026,48.86735,0.04716981132075472,0.1
409,72.0,RUE,3.0,13,10.26,2.321369,48.880697,0.11320754716981132,0.03333333333333333
410,72.0,RUE,4.0,13,13.898305,2.321369,48.880697,0.11320754716981132,0.03333333333333333
411,161.0,RUE,1.0,14,12.857142,2.306159,48.874548,0.08490566037735849,0.13333333333333333
412,161.0,RUE,2.0,14,18.133333,2.306159,48.874548,0.08490566037735849,0.13333333333333333
413,66.0,RUE,2.0,91,11.689189,2.355944,48.867529,0.33962264150943394,0.5333333333333333
414,60.0,RUE,1.0,44,4.4,2.343684,48.861295,0.27358490566037735,0.3
415,4.0,RUE,2.0,90,6.724137,2.364177,48.859584,0.09433962264150944,0.1
416,4.0,RUE,2.0,90,9.615384,2.364177,48.859584,0.09433962264150944,0.1
417,78.0,BD,8.0,102,10.833333,2.31465,48.879391,0.14150943396226415,0.16666666666666666
418,34.0,RUE,2.0,93,5.634032,2.362103,48.861726,0.0660377358490566,0.03333333333333333
419,34.0,RUE,2.0,93,8.5,2.362103,48.861726,0.0660377358490566,0.03333333333333333
420,34.0,RUE,3.0,93,5.5,2.362103,48.861726,0.0660377358490566,0.03333333333333333
421,34.0,RUE,3.0,93,7.214285,2.362103,48.861726,0.0660377358490566,0.03333333333333333
422,9.0,RUE,1.0,91,17.005172,2.345087,48.858191,0.02830188679245283,0.0
423,9.0,RUE,2.0,91,11.796,2.345087,48.858191,0.02830188679245283,0.0
424,1.0,RUE,1.0,94,11.833333,2.362635,48.863827,0.14150943396226415,0.26666666666666666
425,1.0,RUE,2.0,94,10.8,2.362635,48.863827,0.14150943396226415,0.26666666666666666
426,49.0,RUE,2.0,32,14.26923,2.355003,48.864871,0.37735849056603776,0.4666666666666667
427,4.0,RUE,4.0,71,9.615384,2.347356,48.860015,0.27358490566037735,0.36666666666666664
428,23.0,AV,2.0,86,19.296875,2.311409,48.876937,0.03773584905660377,0.03333333333333333
429,22.0,RUE,4.0,73,14.666666,2.3557,48.862388,0.4339622641509434,0.6
430,22.0,RUE,2.0,73,9.795454,2.3557,48.862388,0.4339622641509434,0.6
431,22.0,RUE,1.0,73,10.384615,2.3557,48.862388,0.4339622641509434,0.6
432,43.0,RUE,4.0,118,13.073529,2.317257,48.880922,0.49056603773584906,0.6666666666666666
433,40.0,RUE,2.0,45,11.052631,2.363737,48.862762,0.14150943396226415,0.26666666666666666
434,30.0,,1.0,19,10.480487,2.298025,48.876666,0.04716981132075472,0.1
435,58.0,RUE,2.0,54,12.258064,2.367408,48.856735,0.18867924528301888,0.2
436,18.0,RUE,3.0,110,14.743589,2.365328,48.858838,0.18867924528301888,0.2
437,37.0,RUE,6.0,113,12.623188,2.317795,48.880746,0.49056603773584906,0.6666666666666666
438,37.0,RUE,6.0,113,11.0,2.317795,48.880746,0.49056603773584906,0.6666666666666666
439,4.0,RUE,5.0,18,8.411214,2.342445,48.861711,0.27358490566037735,0.3
440,4.0,RUE,1.0,18,30.0,2.342445,48.861711,0.27358490566037735,0.3
441,8.0,RUE,1.0,18,7.5,2.357125,48.866005,0.33962264150943394,0.5333333333333333
442,14.0,RUE,1.0,79,14.0,2.362878,48.865466,0.12264150943396226,0.1
443,14.0,RUE,5.0,79,12.301587,2.362878,48.865466,0.12264150943396226,0.1
444,14.0,RUE,3.0,79,13.274074,2.362878,48.865466,0.12264150943396226,0.1
445,9.0,RUE,2.0,26,11.625,2.324945,48.882016,0.2358490566037736,0.2
446,52.0,RUE,3.0,29,12.732651,2.319875,48.869421,0.04716981132075472,0.1
447,52.0,RUE,4.0,29,10.948322,2.319875,48.869421,0.04716981132075472,0.1
448,52.0,RUE,2.0,29,17.5,2.319875,48.869421,0.04716981132075472,0.1
449,52.0,RUE,1.0,29,20.263157,2.319875,48.869421,0.04716981132075472,0.1
450,21.0,RUE,3.0,16,14.766666,2.341838,48.865105,0.25471698113207547,0.23333333333333334
451,2.0,RUE,1.0,4,10.0,2.35809,48.861377,0.4339622641509434,0.6
452,106.0,RUE,2.0,38,12.419354,2.315469,48.880722,0.49056603773584906,0.6666666666666666
453,106.0,RUE,2.0,38,12.8125,2.315469,48.880722,0.49056603773584906,0.6666666666666666
454,4.0,RUE,1.0,53,11.595744,2.364334,48.861414,0.11320754716981132,0.16666666666666666
455,32.0,AV,3.0,24,20.0,2.301389,48.868904,0.04716981132075472,0.13333333333333333
456,32.0,AV,3.0,24,33.503403,2.301389,48.868904,0.04716981132075472,0.13333333333333333
457,32.0,AV,5.0,24,17.766666,2.301389,48.868904,0.04716981132075472,0.13333333333333333
458,2.0,RUE,7.0,16,16.666666,2.313822,48.869709,0.0,0.0
459,51.0,RUE,3.0,45,12.891566,2.315954,48.879118,0.14150943396226415,0.16666666666666666
460,10.0,RUE,1.0,49,9.133333,2.311306,48.876463,0.03773584905660377,0.03333333333333333
461,12.0,RUE,4.0,89,15.064102,2.3314,48.866145,0.18867924528301888,0.2
462,35.0,RUE,5.0,3,17.233333,2.31779,48.879389,0.14150943396226415,0.16666666666666666
463,35.0,RUE,4.0,3,13.488852,2.31779,48.879389,0.14150943396226415,0.16666666666666666
464,14.0,AV,4.0,100,12.05,2.314068,48.87607,0.09433962264150944,0.13333333333333333
465,14.0,AV,1.0,100,34.75,2.314068,48.87607,0.09433962264150944,0.13333333333333333
466,349.0,RUE,1.0,125,10.661764,2.35508,48.868361,0.3490566037735849,0.26666666666666666
467,23.0,RUE,1.0,125,11.875,2.358056,48.864701,0.37735849056603776,0.4666666666666667
468,49.0,RUE,3.0,15,10.667798,2.323067,48.873329,0.07547169811320754,0.16666666666666666
469,49.0,RUE,2.0,15,12.228888,2.323067,48.873329,0.07547169811320754,0.16666666666666666
470,9.0,RUE,1.0,108,10.325933,2.331737,48.864737,0.19811320754716982,0.26666666666666666
471,57.0,RUE,4.0,37,11.254032,2.357027,48.868261,0.33962264150943394,0.5333333333333333
472,49.0,RUE,2.0,146,7.692307,2.345164,48.860892,0.27358490566037735,0.3
473,255.0,RUE,3.0,58,15.75,2.326675,48.86723,0.0660377358490566,0.16666666666666666
474,165.0,RUE,6.0,40,14.48,2.359624,48.86483,0.14150943396226415,0.26666666666666666
475,55.0,RUE,2.0,24,10.262222,2.36439,48.858678,0.18867924528301888,0.2
476,60.0,RUE,7.0,1,14.199494,2.307039,48.877227,0.09433962264150944,0.16666666666666666
477,60.0,RUE,1.0,1,10.8,2.307039,48.877227,0.09433962264150944,0.16666666666666666
478,66.0,BD,6.0,49,10.076923,2.316073,48.878225,0.14150943396226415,0.16666666666666666
479,134.0,RUE,3.0,27,26.785714,2.364843,48.864664,0.1792452830188679,0.13333333333333333
480,134.0,RUE,3.0,27,27.272727,2.364843,48.864664,0.1792452830188679,0.13333333333333333
481,134.0,RUE,2.0,27,11.190476,2.364843,48.864664,0.1792452830188679,0.13333333333333333
482,30.0,RUE,4.0,63,10.340909,2.359468,48.867343,0.12264150943396226,0.1
483,33.0,RUE,2.0,32,7.226511,2.336653,48.86675,0.2358490566037736,0.26666666666666666
484,33.0,RUE,4.0,32,15.904761,2.336653,48.86675,0.2358490566037736,0.26666666666666666
485,79.0,RUE,1.0,19,13.130434,2.351073,48.86228,0.27358490566037735,0.36666666666666664
486,3.0,RUE,2.0,21,19.45,2.345797,48.858931,0.02830188679245283,0.0
487,32.0,RUE,3.0,109,12.135922,2.362193,48.862488,0.0660377358490566,0.03333333333333333
488,29.0,RUE,2.0,11,5.073529,2.326109,48.879412,0.12264150943396226,0.03333333333333333
489,18.0,RUE,1.0,45,11.5,2.365183,48.861299,0.11320754716981132,0.16666666666666666
490,11.0,RUE,1.0,66,11.666666,2.335839,48.865062,0.04716981132075472,0.06666666666666667
491,12.0,RUE,1.0,19,12.1875,2.365845,48.861947,0.11320754716981132,0.16666666666666666
492,12.0,RUE,1.0,19,8.15,2.365845,48.861947,0.11320754716981132,0.16666666666666666
493,16.0,RUE,5.0,96,14.333333,2.318418,48.877784,0.14150943396226415,0.16666666666666666
494,16.0,RUE,4.0,96,11.480435,2.318418,48.877784,0.14150943396226415,0.16666666666666666
495,51.0,RUE,3.0,73,12.083333,2.342946,48.863855,0.25471698113207547,0.23333333333333334
496,38.0,AV,2.0,20,17.561111,2.301335,48.869478,0.05660377358490566,0.0
497,38.0,AV,2.0,20,16.665535,2.301335,48.869478,0.05660377358490566,0.0
498,38.0,AV,2.0,20,17.672413,2.301335,48.869478,0.05660377358490566,0.0
499,32.0,AV,5.0,63,17.679196,2.299553,48.867418,0.10377358490566038,0.13333333333333333
500,29.0,RUE,1.0,64,9.376425,2.347921,48.859843,0.27358490566037735,0.36666666666666664
501,29.0,RUE,1.0,64,11.0,2.347921,48.859843,0.27358490566037735,0.36666666666666664
502,5.0,RUE,6.0,63,10.196449,2.326172,48.879944,0.12264150943396226,0.03333333333333333
503,6.0,RUE,3.0,17,15.003488,2.348054,48.861371,0.27358490566037735,0.36666666666666664
504,60.0,RUE,2.0,57,10.49054,2.305605,48.87205,0.07547169811320754,0.06666666666666667
505,60.0,RUE,1.0,57,12.791666,2.305605,48.87205,0.07547169811320754,0.06666666666666667
506,60.0,RUE,2.0,57,7.432432,2.305605,48.87205,0.07547169811320754,0.06666666666666667
507,60.0,RUE,1.0,57,8.448275,2.305605,48.87205,0.07547169811320754,0.06666666666666667
508,11.0,RUE,1.0,13,21.285714,2.307766,48.870602,0.1320754716981132,0.13333333333333333
509,19.0,RUE,4.0,27,12.0,2.346428,48.863942,0.25471698113207547,0.23333333333333334
510,19.0,RUE,1.0,127,14.76923,2.32414,48.872498,0.07547169811320754,0.16666666666666666
511,10.0,RUE,1.0,81,12.1875,2.298795,48.871043,0.05660377358490566,0.0
512,10.0,RUE,2.0,81,12.066666,2.298795,48.871043,0.05660377358490566,0.0
513,7.0,RUE,2.0,8,9.36823,2.308865,48.877821,0.018867924528301886,0.0
514,7.0,RUE,2.0,8,12.363636,2.308865,48.877821,0.018867924528301886,0.0
515,103.0,RUE,3.0,142,9.396825,2.349433,48.862516,0.27358490566037735,0.36666666666666664
516,9.0,RUE,5.0,45,14.682539,2.307126,48.872863,0.1509433962264151,0.2
517,19.0,RUE,2.0,117,24.0325,2.345974,48.860412,0.27358490566037735,0.3
518,32.0,RUE,5.0,12,10.034013,2.315052,48.873877,0.10377358490566038,0.13333333333333333
519,32.0,RUE,2.0,12,12.162162,2.315052,48.873877,0.10377358490566038,0.13333333333333333
520,32.0,RUE,3.0,12,11.25,2.315052,48.873877,0.10377358490566038,0.13333333333333333
521,32.0,RUE,4.0,12,15.884666,2.315052,48.873877,0.10377358490566038,0.13333333333333333
522,163.0,RUE,1.0,57,11.428571,2.351952,48.862373,0.27358490566037735,0.36666666666666664
523,163.0,RUE,2.0,57,9.5,2.351952,48.862373,0.27358490566037735,0.36666666666666664
524,164.0,RUE,5.0,17,8.68421,2.309341,48.873504,0.1509433962264151,0.2
525,164.0,RUE,4.0,17,5.333333,2.309341,48.873504,0.1509433962264151,0.2
526,44.0,RUE,3.0,27,11.877658,2.364591,48.857799,0.18867924528301888,0.2
527,20.0,RUE,1.0,58,9.285714,2.358006,48.864468,0.37735849056603776,0.4666666666666667
528,20.0,RUE,3.0,58,11.470588,2.358006,48.864468,0.37735849056603776,0.4666666666666667
529,20.0,RUE,1.0,58,19.722222,2.358006,48.864468,0.37735849056603776,0.4666666666666667
530,11.0,RUE,4.0,39,12.66129,2.318197,48.874213,0.09433962264150944,0.13333333333333333
531,11.0,RUE,2.0,39,14.27,2.318197,48.874213,0.09433962264150944,0.13333333333333333
532,8.0,RUE,2.0,16,10.592857,2.360097,48.863637,0.14150943396226415,0.26666666666666666
533,8.0,RUE,1.0,16,12.403571,2.360097,48.863637,0.14150943396226415,0.26666666666666666
534,8.0,RUE,1.0,16,12.990909,2.360097,48.863637,0.14150943396226415,0.26666666666666666
535,18.0,RUE,3.0,84,11.066666,2.357189,48.863735,0.37735849056603776,0.4666666666666667
536,18.0,RUE,3.0,84,10.526315,2.357189,48.863735,0.37735849056603776,0.4666666666666667
537,18.0,RUE,1.0,84,14.741176,2.357189,48.863735,0.37735849056603776,0.4666666666666667
538,18.0,RUE,3.0,84,15.263157,2.357189,48.863735,0.37735849056603776,0.4666666666666667
539,78.0,RUE,3.0,43,11.780821,2.356811,48.8617,0.4339622641509434,0.6
540,8.0,RUE,2.0,32,8.913043,2.344781,48.858493,0.02830188679245283,0.0
541,8.0,RUE,1.0,32,12.0,2.344781,48.858493,0.02830188679245283,0.0
542,23.0,RUE,1.0,1,9.166666,2.345914,48.861333,0.27358490566037735,0.3
543,23.0,RUE,1.0,1,13.2,2.345914,48.861333,0.27358490566037735,0.3
544,23.0,RUE,2.0,1,10.942711,2.345914,48.861333,0.27358490566037735,0.3
545,79.0,RUE,3.0,22,12.270833,2.353513,48.864708,0.37735849056603776,0.4666666666666667
546,79.0,RUE,1.0,22,10.8,2.353513,48.864708,0.37735849056603776,0.4666666666666667
547,7.0,RUE,1.0,99,13.063461,2.360999,48.867,0.12264150943396226,0.1
548,7.0,RUE,1.0,99,16.173809,2.360999,48.867,0.12264150943396226,0.1
549,49.0,RUE,1.0,37,12.285714,2.33715,48.866392,0.2358490566037736,0.26666666666666666
550,104.0,RUE,3.0,44,8.93617,2.30841,48.871942,0.1509433962264151,0.2
551,258.0,RUE,2.0,25,8.780487,2.333641,48.864182,0.19811320754716982,0.26666666666666666
