Geo Point;Geo Shape;OBJECTID;id_ref_zdl;gares_id;nom_gare;nomlong;nom_iv;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;cod_resf;res_stif;exploitant;num_psr;idf;principal;x;y;picto ligne
48.9499377357,2.32883217135;"{""type"": ""Point"", ""coordinates"": [2.328832171353943, 48.949937735657066]}";465;47362;1189;Les Mobiles;LES MOBILES;Les Mobiles;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117067;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;650842.7173;6872428.3361;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.9318139969,2.28865600596;"{""type"": ""Point"", ""coordinates"": [2.288656005959213, 48.931813996943816]}";480;46452;1082;Le Luth;LE LUTH;Le Luth;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1033;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;647882.0794;6870438.7531;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.932790208,2.30129129249;"{""type"": ""Point"", ""coordinates"": [2.301291292494411, 48.932790208028706]}";482;46450;1084;Timbaud;TIMBAUD;Timbaud;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;;T1;31.0;T1-1034;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;648808.763;6870539.0405;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9140476807,2.22957161329;"{""type"": ""Point"", ""coordinates"": [2.229571613287508, 48.91404768066785]}";488;58494;1090;Victor Basch;VICTOR BASCH;Victor Basch;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1509;2;TRAMWAY;T2;5.0;112.0;RATP;0;1;0;643534.0094;6868503.8192;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9175149076,2.22481218888;"{""type"": ""Point"", ""coordinates"": [2.224812188878314, 48.91751490757929]}";489;44678;1091;Parc Pierre Lagravère;PARC PIERRE LAGRAVERE;Parc Pierre Lagravère;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-1510;2;TRAMWAY;T2;5.0;112.0;RATP;0;1;0;643188.9794;6868892.7737;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.8587040102,2.40968568697;"{""type"": ""Point"", ""coordinates"": [2.409685686967027, 48.85870401022705]}";494;58503;1096;Marie de Miribel;MARIE DE MIRIBEL;Marie de Miribel;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;;T3B;0.0;T3B-1603;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;656688.582;6862236.1407;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8303885897,2.39344969832;"{""type"": ""Point"", ""coordinates"": [2.393449698316831, 48.83038858969347]}";501;58730;1103;Baron Le Roy;BARON LE ROY;Baron Le Roy;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;;T3A;33.0;T3A-1316;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;655473.1841;6859096.7621;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.846948151,2.4095514298;"{""type"": ""Point"", ""coordinates"": [2.409551429797561, 48.84694815095242]}";514;44528;1117;Porte de Vincennes;PORTE DE VINCENNES;Porte de Vincennes;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T3A;0;0;A01193;;T3A;33.0;T3A-101039;3A;TRAMWAY;T3A;5.0;112.0;RATP;0;1;0;656668.9572;6860929.0624;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.973659013,2.36605171568;"{""type"": ""Point"", ""coordinates"": [2.366051715676765, 48.973659012979574]}";520;58640;1123;Butte Pinson;BUTTE PINSON;Butte Pinsons;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1705;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;653589.8476;6875043.6652;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9708834042,2.36600388911;"{""type"": ""Point"", ""coordinates"": [2.366003889114339, 48.970883404238165]}";521;58639;1124;Jacques Prévert;JACQUES PREVERT;Jacques Prévert;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1706;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;653583.8681;6874735.0366;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9658555744,2.36357222397;"{""type"": ""Point"", ""coordinates"": [2.363572223970632, 48.96585557438446]}";522;46345;1125;Alcide d'Orbigny;ALCIDE D'ORBIGNY;Alcide d'Orbigny;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1707;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;653401.3384;6874177.3599;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9482081285,2.35746152626;"{""type"": ""Point"", ""coordinates"": [2.35746152626202, 48.94820812847934]}";527;50685;1130;Guynemer;GUYNEMER;Guynemer;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1712;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;652937.9594;6872218.5597;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.9421254551,2.35672974153;"{""type"": ""Point"", ""coordinates"": [2.356729741525478, 48.94212545510682]}";529;58637;1132;Baudelaire;BAUDELAIRE;Baudelaire;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01760;;T5;35.0;T5-1714;5;TRAMWAY;T5;5.0;112.0;RATP;0;1;0;652878.8514;6871542.6008;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
48.7720742166,2.36781500163;"{""type"": ""Point"", ""coordinates"": [2.367815001629961, 48.772074216639375]}";535;47693;1145;Moulin Vert;MOULIN VERT;Moulin Vert;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1814;7;TRAMWAY;T7;5.0;112.0;RATP;0;1;0;653539.4713;6852627.7831;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7595735353,2.36639800004;"{""type"": ""Point"", ""coordinates"": [2.366398000043218, 48.75957353526182]}";538;47421;1148;Porte de Thiais;PORTE DE THIAIS;Porte de Thiais;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1817;7;TRAMWAY;T7;5.0;112.0;RATP;0;1;0;653424.1827;6851238.7609;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7567394335,2.36836469863;"{""type"": ""Point"", ""coordinates"": [2.368364698633332, 48.75673943351172]}";539;47688;1149;La Belle Epine;LA BELLE EPINE;La Belle Epine;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1818;7;TRAMWAY;T7;5.0;112.0;RATP;0;1;0;653566.2302;6850922.5022;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7501740371,2.35436727915;"{""type"": ""Point"", ""coordinates"": [2.354367279146793, 48.7501740371063]}";542;52184;1152;Saarinen;SAARINEN;Saarinen;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1801;7;TRAMWAY;T7;5.0;112.0;RATP;0;1;0;652531.284;6850200.8762;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7465685866,2.35287534134;"{""type"": ""Point"", ""coordinates"": [2.352875341335739, 48.746568586639526]}";543;58780;1153;Robert Schuman;ROBERT SCHUMAN;Robert Schuman;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;;T7;37.0;T7-1802;7;TRAMWAY;T7;5.0;112.0;RATP;0;1;0;652418.3098;6849800.9178;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.7851214133,2.17879859027;"{""type"": ""Point"", ""coordinates"": [2.178798590270473, 48.78512141332815]}";549;44649;1178;Robert Wagner;ROBERT WAGNER;Robert Wagner;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117041;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;639663.8104;6854206.2278;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7903330019,2.26338916602;"{""type"": ""Point"", ""coordinates"": [2.263389166015155, 48.79033300192818]}";555;44838;1165;Soleil Levant;SOLEIL LEVANT;Soleil Levant;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117054;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;645884.1547;6854724.362;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.7814043209,2.20912922729;"{""type"": ""Point"", ""coordinates"": [2.209129227294875, 48.781404320885436]}";564;44285;1174;Inovel Parc Nord;INOVEL PARC NORD;Inovel Parc Nord;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117045;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;641888.0801;6853770.2053;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
48.9396887087,2.34520750593;"{""type"": ""Point"", ""coordinates"": [2.345207505927951, 48.939688708658515]}";571;46334;1182;Paul Eluard;PAUL ELUARD;Paul Eluard;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117060;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;652032.5911;6871278.5727;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.8390897554,2.27045824379;"{""type"": ""Point"", ""coordinates"": [2.270458243787242, 48.83908975542995]}";582;58798;57;PONT DU GARIGLIANO;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;PONT DU GARIGLIANO;2537;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-316;C;RER;RER C;2.0;803.0;SNCF;393322;1;0;646453.5639;6860140.6142;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5328901041,2.29008251383;"{""type"": ""Point"", ""coordinates"": [2.290082513828219, 48.53289010414423]}";583;47905;101;BOURAY;BOURAY;BOURAY;2559;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-186;C;RER;RER C;2.0;803.0;SNCF;545178;1;0;647587.8337;6826086.0186;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.6810166163,2.53313065657;"{""type"": ""Point"", ""coordinates"": [2.533130656571037, 48.68101661634272]}";586;47924;105;BOUSSY-SAINT-ANTOINE;BOUSSY-SAINT-ANTOINE;BOUSSY-SAINT-ANTOINE;2859;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-217;D;RER;RER D;2.0;804.0;SNCF;682138;1;0;665628.8216;6842419.4146;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.7510232733,2.2158608601;"{""type"": ""Point"", ""coordinates"": [2.215860860098732, 48.7510232733389]}";589;43091;73;BIÈVRES;BIEVRES;BIEVRES;2808;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-171;C;RER;RER C;2.0;803.0;SNCF;393546;1;0;642349.1491;6850387.4884;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5297469186,2.57207366138;"{""type"": ""Point"", ""coordinates"": [2.572073661381348, 48.529746918571576]}";594;45763;85;BOISSISE-LE-ROI;BOISSISE-LE-ROI;BOISSISE-LE-ROI;2902;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-47;D;RER;RER D;2.0;804.0;SNCF;682518;1;0;668404.6618;6825586.6129;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
49.0097564521,2.56123269523;"{""type"": ""Point"", ""coordinates"": [2.561232695225105, 49.009756452138355]}";603;43240;743;AÉROPORT CHARLES-DE-GAULLE 1;AEROPORT CHARLES DE GAULLE 1;AEROPORT CHARLES DE GAULLE 1;2492;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-409;B;RER;RER B;2.0;802.0;SNCF;271460;1;0;667900.8037;6878960.9005;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
49.0046874618,2.57058948552;"{""type"": ""Point"", ""coordinates"": [2.57058948552452, 49.004687461805666]}";604;43065;744;AÉROPORT CHARLES DE GAULLE 2-TGV;AEROPORT CHARLES DE GAULLE 2-TGV;AÉROPORT CHARLES DE GAULLE 2 TGV;2496;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;A01857;;RER B;25.0;RER B-443;B;RER;RER B;2.0;802.0;SNCF;0;1;1;668582.2523;6878393.4208;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.7988925001,2.32813692306;"{""type"": ""Point"", ""coordinates"": [2.328136923064751, 48.79889250008066]}";608;43067;22;ARCUEIL-CACHAN;ARCUEIL-CACHAN;ARCUEIL CACHAN;2469;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-309;B;RER;RER B;2.0;802.0;RATP;758672;1;0;650648.8903;6855633.6247;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.9057060504,2.28362870267;"{""type"": ""Point"", ""coordinates"": [2.283628702670438, 48.90570605043183]}";611;43069;29;ASNIÈRES;ASNIERES;ASNIÈRES;2653;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-394;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381137;1;0;647487.4162;6867538.9647;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.9721416769,1.84834880828;"{""type"": ""Point"", ""coordinates"": [1.848348808282501, 48.9721416769078]}";614;43070;33;AUBERGENVILLE-ÉLISABETHVILLE;AUBERGENVILLE-ELISABETHVILLE;AUBERGENVILLE-ELISABETHVILLE;2708;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-131;J;TRAIN;LIGNE J;1.0;854.0;SNCF;386730;1;0;615689.4213;6875303.4616;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
49.0704623634,2.17530420995;"{""type"": ""Point"", ""coordinates"": [2.175304209946159, 49.07046236344271]}";617;47918;39;AUVERS-SUR-OISE;AUVERS-SUR-OISE;AUVERS-SUR-OISE;3093;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-278;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276543;1;0;639738.4698;6885937.758;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.8709741382,2.27557452685;"{""type"": ""Point"", ""coordinates"": [2.275574526847743, 48.870974138193766]}";619;45437;41;AV. FOCH;AVENUE FOCH;AVENUE FOCH;2512;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-332;C;RER;RER C;2.0;803.0;SNCF;381038;1;0;646861.6009;6863682.3871;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.2295499366,2.70393605431;"{""type"": ""Point"", ""coordinates"": [2.70393605431366, 48.22954993655949]}";621;47119;46;BAGNEAUX-SUR-LOING;BAGNEAUX-SUR-LOING;BAGNEAUX-SUR-LOING;2873;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-70;R;TRAIN;LIGNE R;1.0;851.0;SNCF;684191;1;0;678015.372;6792174.9012;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
48.7933362962,2.32220163367;"{""type"": ""Point"", ""coordinates"": [2.322201633670121, 48.7933362962362]}";622;45960;45;BAGNEUX;BAGNEUX;BAGNEUX;2468;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-310;B;RER;RER B;2.0;802.0;RATP;758680;1;0;650207.6266;6855019.5845;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.9806461004,2.27208477275;"{""type"": ""Point"", ""coordinates"": [2.272084772747632, 48.98064610042598]}";657;47898;265;ERMONT-EAUBONNE;ERMONT-EAUBONNE;ERMONT EAUBONNE;2503;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-223;C;RER;RER C;2.0;803.0;SNCF;276055;1;1;646718.0509;6875879.9697;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
49.155189859,2.32575400036;"{""type"": ""Point"", ""coordinates"": [2.325754000363327, 49.15518985899015]}";662;47533;115;BRUYÈRES-SUR-OISE;BRUYERES-SUR-OISE;BRUYERES-SUR-OISE;3085;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-271;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276451;1;0;650812.188;6895256.6176;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.6962527469,2.16437824279;"{""type"": ""Point"", ""coordinates"": [2.16437824278855, 48.69625274691504]}";665;43103;118;BURES-SUR-YVETTE;BURES-SUR-YVETTE;BURES-SUR-YVETTE;2454;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-183;B;RER;RER B;2.0;802.0;RATP;758854;1;0;638499.7812;6844337.1534;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
49.0496470052,2.03429446048;"{""type"": ""Point"", ""coordinates"": [2.034294460484787, 49.04964700524533]}";672;47897;132;CERGY-SAINT-CHRISTOPHE;CERGY-SAINT-CHRISTOPHE;CERGY SAINT-CHRISTOPHE;2701;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-277;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382499;1;0;629406.8795;6883739.7414;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.8069850716,2.51030723712;"{""type"": ""Point"", ""coordinates"": [2.510307237115641, 48.80698507164624]}";682;58270;142;CHAMPIGNY;CHAMPIGNY;CHAMPIGNY;2420;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-347;A;RER;RER A;2.0;801.0;RATP;758177;1;0;664035.4268;6856434.9977;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.9703669331,2.02751877569;"{""type"": ""Point"", ""coordinates"": [2.027518775694005, 48.97036693305035]}";684;47929;147;CHANTELOUP-LES-VIGNES;CHANTELOUP-LES-VIGNES;CHANTELOUP-LES-VIGNES;2666;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-124;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381475;1;0;628803.0189;6874929.6884;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.8976374479,2.29741994815;"{""type"": ""Point"", ""coordinates"": [2.297419948146663, 48.89763744791705]}";704;43112;191;CLICHY-LEVALLOIS;CLICHY-LEVALLOIS;CLICHY-LEVALLOIS;2652;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-399;L;TRAIN;LIGNE L;1.0;854.0;SNCF;381129;1;0;648490.3539;6866632.6918;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.991391402,2.66505986931;"{""type"": ""Point"", ""coordinates"": [2.665059869313096, 48.99139140197495]}";708;46731;198;COMPANS;COMPANS;COMPANS;3096;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;;LIGNE K;36.0;LIGNE K-35;K;TRAIN;LIGNE K;1.0;853.0;SNCF;272047;1;0;675487.8426;6876881.3321;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
48.9919254925,2.07449946383;"{""type"": ""Point"", ""coordinates"": [2.074499463834351, 48.99192549246805]}";710;43114;203;CONFLANS-FIN-D'OISE;CONFLANS-FIN-D'OISE;CONFLANS FIN D'OISE;2663;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-128;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381459;1;1;632270.492;6877285.6656;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.8768369549,2.32473804682;"{""type"": ""Point"", ""coordinates"": [2.324738046824974, 48.876836954868786]}";713;58566;822;SAINT-LAZARE;SAINT-LAZARE;SAINT-LAZARE;2650;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-329;L;TRAIN;LIGNE L;1.0;854.0;SNCF;384008;1;1;650473.3505;6864302.3271;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
48.6484891117,2.43533053155;"{""type"": ""Point"", ""coordinates"": [2.435330531548362, 48.64848911169393]}";721;45860;334;GRAND-BOURG;GRAND-BOURG;GRAND BOURG;2880;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-155;D;RER;RER D;2.0;804.0;SNCF;681353;1;0;658402.9743;6838850.2442;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.6857136264,2.31762640497;"{""type"": ""Point"", ""coordinates"": [2.317626404971017, 48.68571362638041]}";722;47934;335;GRAVIGNY-BALIZY;GRAVIGNY-BALIZY;GRAVIGNY BALIZY;2803;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-162;C;RER;RER C;2.0;803.0;SNCF;393645;1;0;649768.1251;6843057.0557;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.9843159621,2.35340724587;"{""type"": ""Point"", ""coordinates"": [2.353407245869684, 48.98431596206593]}";725;43133;338;GROSLAY;GROSLAY;GROSLAY;3054;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-246;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276360;1;0;652673.8949;6876236.2644;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.883734281,2.52543425077;"{""type"": ""Point"", ""coordinates"": [2.525434250765842, 48.88373428097722]}";731;43044;298;GAGNY;GAGNY;GAGNY;2935;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-366;E;RER;RER E;2.0;805.0;SNCF;113514;1;0;665197.678;6864962.104;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.8104024644,1.76505675656;"{""type"": ""Point"", ""coordinates"": [1.765056756557642, 48.81040246435857]}";732;47903;303;GARANCIÈRES-LA QUEUE;GARANCIERES-LA QUEUE;GARANCIERES LA QUEUE;2774;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-104;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393439;1;0;609310.9514;6857412.6451;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.8715031037,2.09654825276;"{""type"": ""Point"", ""coordinates"": [2.096548252755342, 48.871503103659116]}";734;43248;517;MARLY-LE-ROI;MARLY-LE-ROI;MARLY-LE-ROI;2721;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-143;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382465;1;0;633730.7704;6863876.5656;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
